x,最低价-防具-Lv100堕落的遗影（低）,最低价-防具-Lv100传说防具（低）,最低价-防具-Lv85安徒恩传说防具（低）,最低价-防具-Lv85远古/魂远古传说防具（低）,最低价-防具-Lv90传说防具（低）,最低价-武器-Lv100史诗武器（低）,最低价-武器-Lv85远古/魂远古传说武器（低）,最低价-武器-Lv90传说武器（低）,最低价-武器-Lv85安徒恩传说武器（低）,最低价-首饰-Lv85传说首饰（低）,最低价-首饰-Lv80以下传说首饰（低）,最低价-特殊装备-Lv85传说魔法石（低）,最低价-特殊装备-Lv85传说辅助（低）,最低价-附魔卡片及宝珠-传说卡片（低）,最低价-附魔卡片及宝珠-神器卡片（低）,最低价-附魔卡片及宝珠-稀有卡片（低）,最低价-武器-Lv85释魂武器（低）
20.09.14,,5100493.0,5394907.0,5364321.0,5506544.0,,3896650.0,5381469.0,4365074.0,3548754.0,3842738.0,4465996.0,6130864.0,1700000.0,29342.0,,6160111.0
20.09.15,,5060493.0,5118876.0,5086543.0,5271100.0,,3896650.0,5259246.0,4382247.0,3548754.0,3842738.0,4465996.0,6286419.0,1668789.0,29386.0,,5870761.0
20.09.16,,5022345.0,5118876.0,5100237.0,5214310.0,,3896650.0,5259246.0,4382247.0,3548754.0,3842738.0,4465996.0,6157308.0,1673850.0,29911.0,,5776278.0
20.09.17,,4919754.0,5118876.0,4979625.0,5159310.0,,3896650.0,5091247.0,4426691.0,3548754.0,3827412.0,4465996.0,6241889.0,1665554.0,31191.0,,5622339.0
20.09.18,,4838642.0,5118876.0,4987773.0,4898075.0,,3896650.0,5046802.0,4426691.0,3548754.0,3827412.0,4465996.0,5967852.0,1674012.0,32930.0,,5483209.0
20.09.19,,4782098.0,5153079.0,4993702.0,4934742.0,,3896650.0,5035085.0,4426691.0,3548754.0,3827412.0,4466575.0,5833950.0,1690876.0,33919.0,,5466049.0
20.09.20,,4758999.0,5055548.0,4872221.0,4835113.0,,3896650.0,4890024.0,4426691.0,3548754.0,3827412.0,4466575.0,5767728.0,1776803.0,33458.0,,5534691.0
20.09.21,,4806789.0,5036981.0,4922592.0,4942650.0,,3896650.0,4890024.0,4338523.0,3548754.0,3827412.0,4636628.0,5812320.0,1800739.0,33225.0,,5568024.0
20.09.22,,5290966.0,5405839.0,5276529.0,5273950.0,72833332.0,3896650.0,5153086.0,4174813.0,3548754.0,3842738.0,4636628.0,6560469.0,1792654.0,31840.0,,5906975.0
20.09.23,,5618642.0,5405839.0,5276529.0,5381357.0,72758229.0,3885453.0,5185185.0,4174813.0,3548754.0,3842738.0,4663086.0,6935926.0,1929999.0,31951.0,,6010876.0
20.09.24,,5851259.0,5339229.0,5490727.0,5862222.0,58983925.0,3885453.0,5264320.0,4179443.0,3548754.0,4131627.0,4663086.0,7313293.0,2128753.0,33788.0,,6209642.0
20.09.25,,6209644.0,5339229.0,5490727.0,5855555.0,57783950.0,3885453.0,5264320.0,4179443.0,3548754.0,4131627.0,4663086.0,7313293.0,2128753.0,34301.0,,6320749.0
20.09.26,,6562400.0,5339229.0,5490727.0,6024691.0,33984567.0,3885453.0,5264320.0,4179443.0,3548754.0,4151380.0,4663086.0,7416996.0,2209259.0,33647.0,,7035112.0
20.09.27,,6593457.0,5339229.0,5580361.0,6157271.0,26776666.0,3885453.0,5141975.0,4216480.0,3548754.0,4151380.0,4663086.0,7409379.0,2299395.0,33671.0,,6800544.0
20.09.28,,6549381.0,5339229.0,5867288.0,5996913.0,24072962.0,3885453.0,5141975.0,4549035.0,3548754.0,4151380.0,4663086.0,7289527.0,2323629.0,33046.0,,6778322.0
20.09.29,,6566703.0,5487377.0,6035617.0,5990740.0,20638395.0,3885453.0,5553086.0,4678665.0,3548754.0,4151380.0,4663086.0,7214071.0,2308157.0,32606.0,,6722767.0
20.09.30,,6332097.0,5487377.0,6035617.0,5990740.0,16500987.0,3885453.0,5553086.0,4808295.0,3548754.0,4151380.0,4663086.0,7266527.0,2289395.0,32433.0,,6862273.0
20.10.01,,6161728.0,5620710.0,6072654.0,5990740.0,12229753.0,3885453.0,5750419.0,4808295.0,3548754.0,4151380.0,4692716.0,7488635.0,2285567.0,31894.0,,6798438.0
20.10.02,,6087654.0,5620710.0,6072654.0,5976658.0,10765679.0,3885453.0,5750419.0,4845332.0,3548754.0,4151380.0,4692716.0,7467558.0,2291975.0,31627.0,,6854735.0
20.10.03,,6154320.0,5620710.0,6223471.0,5967901.0,10721481.0,3885453.0,5773135.0,4808294.0,3548754.0,4151380.0,4692716.0,7349012.0,2336864.0,31304.0,,6941895.0
20.10.04,,6152086.0,5620710.0,6262218.0,5897901.0,11380740.0,3885453.0,5742469.0,5005580.0,3548754.0,4151380.0,4692716.0,7228147.0,2531111.0,30934.0,,6942266.0
20.10.05,,6113481.0,5927939.0,6099255.0,6096431.0,11434691.0,3885453.0,5879505.0,4932617.0,3548754.0,4179958.0,4692716.0,7276790.0,2553703.0,31583.0,,6923754.0
20.10.06,,6107911.0,5925469.0,6133827.0,6084209.0,10448148.0,3885453.0,5931357.0,4932617.0,3548754.0,4377623.0,4692716.0,7265432.0,2503149.0,31395.0,,6884988.0
20.10.07,,6085183.0,5925469.0,6151840.0,6029765.0,10728395.0,3885453.0,6108641.0,4932617.0,3548754.0,4396142.0,4692716.0,6937901.0,2410753.0,30258.0,,6700420.0
20.10.08,,6045402.0,5925469.0,6135156.0,6029765.0,10827160.0,3885453.0,6038765.0,4932617.0,3548754.0,4396142.0,4692716.0,6758642.0,2361987.0,30150.0,,6737828.0
20.10.09,,5984197.0,5925469.0,5982070.0,6104814.0,10827160.0,3885453.0,5865432.0,4822741.0,3581316.0,4451874.0,4692716.0,6859876.0,2360209.0,30009.0,,6737828.0
20.10.10,,5960864.0,6036580.0,5930860.0,6153828.0,10895061.0,3885453.0,5899506.0,4822741.0,3581316.0,4451874.0,4692716.0,7004321.0,2377740.0,30290.0,,6729534.0
20.10.11,,5915786.0,6036580.0,5943333.0,6153828.0,10158024.0,3885453.0,5849876.0,4822741.0,3581316.0,4451874.0,4692716.0,7091481.0,2405444.0,29951.0,,6729534.0
20.10.12,,5984444.0,6036580.0,5912839.0,6153828.0,11207160.0,4008148.0,6010123.0,4822741.0,3581316.0,4618068.0,4692716.0,7145926.0,2538291.0,29717.0,,6609287.0
20.10.13,,5967901.0,6036580.0,5893198.0,6015949.0,11186419.0,4008148.0,6171852.0,4822741.0,3585535.0,4618068.0,4692716.0,7093827.0,2503494.0,29370.0,,6609287.0
20.10.14,,5936077.0,6163478.0,5878878.0,6015949.0,10575308.0,4008148.0,6114444.0,4833852.0,3585535.0,4618068.0,4692716.0,7171481.0,2493950.0,29066.0,,6557435.0
20.10.15,,5864102.0,6163478.0,5853703.0,6015838.0,10866666.0,4008148.0,6072795.0,4833852.0,3585535.0,4618068.0,4692716.0,7109253.0,2498271.0,29098.0,,6557458.0
20.10.16,,5801287.0,6163478.0,5831470.0,6015949.0,10767901.0,4008148.0,6188866.0,4833852.0,3585535.0,4618068.0,4692716.0,7095678.0,2483456.0,29399.0,,6557458.0
20.10.17,,5794740.0,6117283.0,5782086.0,5955727.0,10533333.0,4008148.0,6255039.0,4833852.0,3585535.0,4618068.0,4692716.0,6975294.0,2485307.0,29835.0,,6500011.0
20.10.18,,5789171.0,5914814.0,5742097.0,5947149.0,9988888.0,4008148.0,6255555.0,5077777.0,3585535.0,4618068.0,4692716.0,6915308.0,2621851.0,29122.0,,6619764.0
20.10.19,,5848260.0,5908630.0,5769495.0,5947149.0,9045679.0,4008148.0,6188866.0,5077777.0,3585535.0,4618068.0,4692716.0,6886407.0,2711494.0,28964.0,,6728405.0
20.10.20,,5893975.0,5890123.0,5771100.0,5947149.0,8804937.0,4008148.0,6283950.0,5077777.0,3585535.0,4618068.0,4692716.0,6872827.0,2680739.0,28800.0,,6701113.0
20.10.21,,5789171.0,5914814.0,5737653.0,6117149.0,9259259.0,4008148.0,6276821.0,5077777.0,3585535.0,4618068.0,4692716.0,6917160.0,2614691.0,29090.0,,6586307.0
20.10.22,,5777308.0,5853085.0,5852976.0,5980988.0,8854321.0,4008148.0,6299044.0,5127160.0,3585535.0,4618068.0,4692716.0,6852469.0,2624197.0,28605.0,,6804444.0
20.10.23,,5770147.0,5845801.0,5997420.0,5910370.0,8849382.0,4008148.0,6299044.0,5097801.0,3585535.0,4636586.0,4692716.0,6863580.0,2638395.0,30297.0,,6804444.0
20.10.24,,5709893.0,5791357.0,5977655.0,5907407.0,8179012.0,4008148.0,6272259.0,5097801.0,3585535.0,4636586.0,4692716.0,6800000.0,2647531.0,31429.0,,6777037.0
20.10.25,,5758641.0,5791357.0,5924568.0,5918518.0,8134568.0,4008148.0,6272259.0,5097801.0,3591414.0,4655845.0,4692716.0,6819753.0,2647740.0,31537.0,,6761728.0
20.10.26,,5776790.0,5985792.0,5982704.0,6028519.0,7179012.0,4008148.0,6327814.0,5050887.0,3591414.0,4662116.0,4692716.0,6846605.0,2659568.0,32385.0,,6835061.0
20.10.27,,5917037.0,6117891.0,6045667.0,6028520.0,7187796.0,4008148.0,6327814.0,5050887.0,3591414.0,4662116.0,4692716.0,6862654.0,2641975.0,32241.0,,6781975.0
20.10.28,,6057024.0,6101224.0,6082693.0,6028520.0,7099024.0,4008148.0,6281130.0,5050887.0,3798824.0,4662116.0,4692716.0,6860123.0,2630642.0,31862.0,,6826420.0
20.10.30,,5849989.0,6070484.0,6056962.0,6067409.0,6956907.0,4008148.0,6263219.0,4862000.0,4123210.0,4662116.0,4692716.0,6792098.0,2592468.0,30771.0,,6666666.0
20.10.31,,5663200.0,5909990.0,6016222.0,6065896.0,6785574.0,4063148.0,6263241.0,4862000.0,4123210.0,4662116.0,4721087.0,6957282.0,2603827.0,29795.0,,6665432.0
20.11.01,,5606296.0,5850731.0,6004110.0,6108271.0,6481499.0,4257398.0,6226204.0,4861989.0,4123210.0,4662116.0,4721087.0,7009629.0,2604814.0,28827.0,,6722492.0
20.11.02,,5536619.0,5655534.0,5990653.0,6015976.0,6411228.0,4257398.0,6226204.0,4861989.0,4123210.0,4662116.0,4721087.0,6951358.0,2601740.0,28153.0,,6543137.0
20.11.03,,5468382.0,5699495.0,5871283.0,5869680.0,6242339.0,4257398.0,6226204.0,4912444.0,4123210.0,4662116.0,4721087.0,6945308.0,2591246.0,27810.0,,6567063.0
20.11.04,,5497778.0,5698384.0,5876838.0,5869742.0,6089006.0,4257398.0,6226204.0,4912444.0,4123210.0,4662116.0,4721087.0,6879753.0,2583821.0,27660.0,,6627568.0
20.11.05,,5509136.0,5587890.0,5555234.0,5858631.0,6066783.0,4257398.0,6307037.0,4862000.0,4123210.0,4662116.0,4721087.0,6866296.0,2564197.0,27322.0,,6833825.0
20.11.06,,5507285.0,5583446.0,5616543.0,5857519.0,6055672.0,4257398.0,5950044.0,4862000.0,4123210.0,4662116.0,4721087.0,6864444.0,2560740.0,26957.0,,6726673.0
20.11.07,,5454558.0,5572334.0,5613543.0,5795490.0,5615056.0,4257398.0,5981407.0,4862000.0,4123210.0,4662116.0,4721087.0,6743111.0,2569852.0,27025.0,,6649229.0
20.11.08,,5431842.0,5587149.0,5573666.0,5780852.0,4725167.0,4257398.0,6113086.0,4862000.0,4123210.0,4662116.0,4721087.0,6666172.0,2637037.0,27709.0,,6624315.0
20.11.09,,5304594.0,5583446.0,5369716.0,5793199.0,4158147.0,4257398.0,6256419.0,4862000.0,4123210.0,4662116.0,4761087.0,6664814.0,2694395.0,27583.0,,6686265.0
20.11.10,,5339298.0,5692088.0,5357407.0,5818641.0,4012343.0,4257398.0,6201157.0,4862000.0,4123210.0,4662116.0,4761087.0,6627283.0,2672346.0,27274.0,,6626080.0
20.11.11,,5405728.0,5681100.0,5460357.0,5839629.0,3993943.0,4257398.0,6240081.0,4881990.0,4123210.0,4516684.0,4761087.0,6610888.0,2658148.0,27028.0,,6608612.0
20.11.12,,5406455.0,5622952.0,5449012.0,5889012.0,4117030.0,4257398.0,6214443.0,5124274.0,4123210.0,4516684.0,4761087.0,6570999.0,2645185.0,26934.0,,6527766.0
20.11.13,,5489159.0,5577273.0,5495679.0,5691481.0,4140486.0,4257925.0,6214443.0,5124274.0,4165027.0,4516684.0,4861087.0,6590049.0,2621481.0,27103.0,,6555544.0
20.11.14,,5424196.0,5589618.0,5423333.0,5691481.0,4060239.0,4257925.0,6214443.0,5124274.0,4304107.0,4516684.0,5018587.0,6625851.0,2602822.0,26374.0,,6510765.0
20.11.15,,5442087.0,5495185.0,5459875.0,5661111.0,3728875.0,4257925.0,6195839.0,5132617.0,4304107.0,4715483.0,5018587.0,6638197.0,2584691.0,25749.0,,6609776.0
20.11.16,,5469874.0,5517407.0,5409011.0,5668517.0,3668018.0,4257925.0,6195839.0,5132617.0,4434321.0,4951288.0,5018587.0,6699925.0,2572578.0,25386.0,,6732591.0
20.11.17,,5499139.0,5591481.0,5531727.0,5566812.0,3345679.0,4257925.0,6162617.0,5132617.0,4434321.0,5045510.0,5231212.0,6690049.0,2561097.0,24949.0,,6733455.0
20.11.18,,5640123.0,5822160.0,5708641.0,5555788.0,3293827.0,4257925.0,6247584.0,5132617.0,4434321.0,5059066.0,5231212.0,6910123.0,2540494.0,25205.0,,6723580.0
20.11.19,,5736493.0,5761975.0,5861714.0,5523691.0,3417530.0,4257925.0,6174475.0,5156173.0,4434321.0,5059066.0,5249534.0,6870359.0,2516172.0,25532.0,,6723580.0
20.11.20,,5816557.0,5801630.0,5898009.0,5523691.0,3349382.0,4257925.0,6199166.0,5156173.0,4434321.0,5059066.0,5249534.0,6885184.0,2489506.0,25442.0,,6671728.0
20.11.21,,5914814.0,5840062.0,5834060.0,5593753.0,3326049.0,4257925.0,6122005.0,5156173.0,4434321.0,5059066.0,5249534.0,6936938.0,2486172.0,25401.0,,6711604.0
20.11.22,,5954270.0,5773395.0,5954554.0,5655790.0,3271222.0,4257925.0,6133116.0,5156173.0,4434321.0,4868943.0,5249534.0,6904716.0,2483209.0,25551.0,,6711604.0
20.11.23,,6039234.0,5784506.0,6053222.0,5689123.0,3140487.0,4257925.0,6202869.0,5156173.0,4434321.0,4935597.0,5249534.0,6867160.0,2474691.0,25027.0,,6732592.0
20.11.24,,6009134.0,5895617.0,6005913.0,5689123.0,3278614.0,4257925.0,6269087.0,5156173.0,4434321.0,4935597.0,5249534.0,6853579.0,2467407.0,25269.0,,6786913.0
20.11.25,,5961480.0,5885123.0,5869965.0,5807995.0,3353428.0,4257925.0,6280198.0,5190741.0,4434321.0,4960412.0,5249534.0,6904918.0,2445802.0,25373.0,,6781974.0
20.11.26,,5871012.0,5820987.0,5831236.0,5872828.0,3415908.0,4257925.0,6280198.0,5233395.0,4434321.0,4960412.0,5249534.0,6895308.0,2413580.0,25483.0,,6842591.0
20.11.27,,5737037.0,5844433.0,5783322.0,5823692.0,3433200.0,4257925.0,6231037.0,5267173.0,4467654.0,4960412.0,5249534.0,6727150.0,2389963.0,25180.0,,6835061.0
20.11.28,,5747274.0,5807396.0,5781347.0,5823692.0,3454167.0,4257925.0,6230482.0,5290728.0,4572654.0,4960412.0,5193978.0,6726160.0,2380882.0,24277.0,,6740000.0
20.11.29,,5621999.0,5727149.0,5748013.0,5823692.0,3418858.0,4257925.0,6204596.0,5290728.0,4714404.0,4960412.0,5216077.0,6744802.0,2376111.0,24566.0,,6754815.0
20.11.30,,5641135.0,5786532.0,5778384.0,5823692.0,3294178.0,4257925.0,6155214.0,5290728.0,4722962.0,4960412.0,5221756.0,6708632.0,2370827.0,24034.0,,6685185.0
20.12.01,,5669135.0,5805679.0,5782087.0,5864567.0,3213963.0,4257925.0,6155214.0,5285173.0,4722962.0,4960412.0,5221756.0,6786543.0,2357695.0,23404.0,,6590120.0
20.12.02,,5702468.0,5795802.0,5830987.0,5865678.0,3206907.0,4118139.0,6056448.0,5285173.0,4722962.0,4888189.0,5221756.0,6687654.0,2338018.0,23349.0,,6502506.0
20.12.03,,5779854.0,5818024.0,5804321.0,5646717.0,3140987.0,4118139.0,6056670.0,5228395.0,4722962.0,4888189.0,5221756.0,6859320.0,2313210.0,23452.0,,6697651.0
20.12.04,,5812654.0,5818024.0,5791975.0,5890450.0,3052222.0,4118139.0,6031757.0,5228395.0,4722962.0,4888189.0,5221756.0,7058642.0,2303592.0,24229.0,,6664173.0
20.12.05,,5895308.0,5863703.0,5858012.0,5890450.0,3019116.0,4118139.0,6031757.0,5228395.0,4722962.0,4888189.0,5221756.0,7058642.0,2298641.0,23984.0,,6608617.0
20.12.06,,6028406.0,5906913.0,5916049.0,5955743.0,2914815.0,4118139.0,6055330.0,5228395.0,4754907.0,4888189.0,5221756.0,7267197.0,2303950.0,23454.0,,6692716.0
20.12.07,,6016777.0,6090864.0,5965432.0,6012222.0,2812558.0,4118139.0,6055441.0,5219136.0,4754907.0,4888189.0,5221756.0,7273370.0,2305924.0,23526.0,,6675123.0
20.12.08,,6084938.0,6107543.0,6028394.0,6032470.0,2607632.0,4118139.0,6165428.0,5219136.0,4828642.0,4888189.0,5221756.0,7303827.0,2308641.0,23413.0,,6678716.0
20.12.09,,6188516.0,6164419.0,6007407.0,6002223.0,2584932.0,4118139.0,6175545.0,5219136.0,4865292.0,4888189.0,5221756.0,7332345.0,2298394.0,23126.0,,6789999.0
20.12.10,,6345059.0,6144444.0,6074691.0,6216296.0,2648265.0,4118139.0,6102459.0,5219136.0,4865292.0,4986214.0,5250916.0,7414567.0,2289591.0,24545.0,,6791852.0
20.12.11,,6393098.0,6247160.0,6095814.0,6229989.0,2801111.0,4118139.0,6108015.0,5219136.0,4976064.0,4986214.0,5412357.0,7360246.0,2277901.0,25202.0,,6791852.0
20.12.12,,6355554.0,6228387.0,6099629.0,6168260.0,2793944.0,4118139.0,6169126.0,5219136.0,5240393.0,4986214.0,5412357.0,7298024.0,2288395.0,25990.0,,6815179.0
20.12.13,,6279876.0,6274066.0,6113951.0,6015494.0,2685796.0,4118139.0,6113570.0,5219136.0,5240393.0,4986214.0,5412357.0,7244074.0,2279876.0,27307.0,,6846296.0
20.12.14,,6143760.0,6303079.0,6099024.0,5964557.0,2582210.0,4118139.0,6187716.0,5219136.0,5240393.0,4986214.0,5506025.0,7150245.0,2288196.0,26816.0,,6925308.0
20.12.15,,6108714.0,6278394.0,6031370.0,6015494.0,2552580.0,4121472.0,6183323.0,5219124.0,5290415.0,4986214.0,5506025.0,7089010.0,2293444.0,26483.0,,6851234.0
20.12.16,,6001863.0,6245060.0,5962234.0,5940802.0,2589876.0,4121472.0,6252458.0,5219124.0,5292445.0,4986214.0,5506025.0,7085429.0,2277914.0,26026.0,,6745678.0
20.12.17,,5788037.0,6003097.0,5799987.0,5846907.0,2592032.0,4121472.0,6246903.0,5219124.0,5292445.0,4986214.0,5506025.0,7091357.0,2254964.0,25652.0,,6754321.0
20.12.18,,5626296.0,6000875.0,5728378.0,5928457.0,2674074.0,4121472.0,6246903.0,5219124.0,5292445.0,4986214.0,5506025.0,7113702.0,2226246.0,25456.0,,6754321.0
20.12.19,,5528395.0,5766776.0,5616011.0,5884128.0,2712345.0,4121472.0,6246903.0,5219124.0,5292445.0,4986214.0,5506025.0,7003702.0,2214284.0,24241.0,,6654321.0
20.12.20,,5279999.0,5633443.0,5527122.0,5711790.0,2603704.0,4121472.0,6224196.0,5219124.0,5292445.0,4986214.0,5506025.0,7068271.0,2195531.0,23471.0,,6620765.0
20.12.21,,5145919.0,5633443.0,5360493.0,5811728.0,2636543.0,4121472.0,6170492.0,5219124.0,5292445.0,4986214.0,5506025.0,7041481.0,2165802.0,23267.0,,6362963.0
20.12.22,,5014321.0,5602332.0,5228393.0,5621604.0,2643456.0,4121472.0,6138271.0,5219124.0,5292445.0,4986214.0,5506025.0,7079124.0,2145432.0,22876.0,,6580642.0
20.12.23,,4804197.0,5572332.0,5109875.0,5616049.0,2665549.0,4121472.0,6141348.0,5110482.0,5292445.0,4986214.0,5506025.0,7208162.0,2135308.0,23029.0,,6580738.0
20.12.24,,4657654.0,5292447.0,5092715.0,5477284.0,2615679.0,4121472.0,6118015.0,5110482.0,5292445.0,4986214.0,5506025.0,7146913.0,2083825.0,23297.0,,6532229.0
20.12.25,,4563333.0,5216768.0,5079247.0,5196913.0,2611234.0,4121472.0,5895793.0,5098137.0,5292445.0,4986214.0,5644729.0,7067900.0,2027531.0,23216.0,,6465679.0
20.12.26,,4525422.0,5089620.0,4788889.0,4992466.0,2658765.0,4121472.0,5889620.0,5098137.0,5292445.0,4986214.0,5831979.0,7002358.0,1890247.0,22273.0,,6517531.0
20.12.27,,4649382.0,5226789.0,5014815.0,5185679.0,2475307.0,4121472.0,5868286.0,5098137.0,5292445.0,4986214.0,5831979.0,6931111.0,1883456.0,22256.0,,6327679.0
20.12.28,,4826432.0,5297140.0,5108765.0,5185679.0,2360494.0,4121472.0,5927904.0,5098137.0,5292445.0,4986214.0,5850470.0,7017271.0,1874222.0,22017.0,,6390123.0
20.12.29,,5388889.0,5265401.0,5408271.0,5414072.0,2246895.0,4121472.0,5807852.0,5098137.0,5292445.0,4986214.0,6097065.0,7050605.0,1849744.0,21838.0,,6335222.0
20.12.30,,5319753.0,5350976.0,5433975.0,5430739.0,2226657.0,4121472.0,5829795.0,5098137.0,5292445.0,4986214.0,6097065.0,6987642.0,1837899.0,21435.0,,6334234.0
20.12.31,,5278024.0,5315537.0,5279259.0,5430739.0,2148765.0,4121472.0,5629795.0,5098137.0,5292445.0,4986214.0,6097065.0,6872827.0,1818384.0,20916.0,,6308901.0
21.01.01,,5219362.0,5293099.0,5273083.0,5372467.0,2118395.0,4121472.0,5629795.0,5003703.0,5292445.0,4986214.0,6097065.0,6842580.0,1810098.0,20106.0,,6253457.0
21.01.02,,5179802.0,5305444.0,5240763.0,5372467.0,2089506.0,4121472.0,5639573.0,5003703.0,5292445.0,4986214.0,6097065.0,6964184.0,1814927.0,19774.0,,6043074.0
21.01.03,,5158261.0,5332592.0,5117305.0,5372467.0,1997901.0,4121472.0,5600684.0,5314814.0,5292445.0,4986214.0,6097065.0,7097764.0,1817530.0,18985.0,,6159568.0
21.01.04,,5221224.0,5332592.0,5164564.0,5372467.0,1983086.0,4121472.0,5676092.0,5148765.0,5292445.0,4986214.0,6097065.0,7103827.0,1816432.0,18324.0,,6135123.0
21.01.05,,5289135.0,5282592.0,5183576.0,5372467.0,2011901.0,4121472.0,5756056.0,5210493.0,5292445.0,4986214.0,6097065.0,7069258.0,1821975.0,17800.0,,6199876.0
21.01.06,,5332592.0,5425925.0,5183576.0,5372467.0,2045223.0,4121472.0,5777042.0,5173456.0,5292445.0,4986214.0,6097065.0,7032223.0,1817652.0,18337.0,,6236975.0
21.01.07,,5232963.0,5406161.0,5095811.0,5335430.0,2016592.0,4121472.0,5838154.0,5210419.0,5292445.0,4986214.0,6097065.0,6943581.0,1809654.0,17866.0,,6229197.0
21.01.08,,5147767.0,5312323.0,5110738.0,5351481.0,2032715.0,4121472.0,5838154.0,5210419.0,5292445.0,4986214.0,6097065.0,6670359.0,1802332.0,17521.0,,6446691.0
21.01.09,,5143975.0,5140729.0,5179866.0,5376074.0,2032832.0,4121472.0,5838154.0,5210493.0,5292445.0,4986214.0,6146766.0,6603692.0,1799764.0,19197.0,,6350395.0
21.01.10,,5102211.0,5123439.0,5109506.0,5372617.0,1999498.0,4095421.0,5823946.0,5210493.0,5292445.0,4986214.0,6146766.0,6550606.0,1802839.0,20206.0,,6485742.0
21.01.11,,5075061.0,5123439.0,5057037.0,5308024.0,1984685.0,4095421.0,5903089.0,5210493.0,5292445.0,4986214.0,6168062.0,6639012.0,1801987.0,20736.0,,6296309.0
21.01.12,,5079012.0,5207389.0,5043481.0,5294629.0,2005320.0,4095421.0,5903089.0,5316469.0,5292445.0,4986214.0,6269287.0,6569495.0,1806543.0,20965.0,,6336197.0
21.01.13,,5082704.0,5172328.0,5027308.0,5270185.0,2025294.0,4095421.0,5896916.0,5273596.0,5292445.0,4986214.0,6269287.0,6592963.0,1804432.0,20724.0,,6300852.0
21.01.14,,5038248.0,5178994.0,4975802.0,5305370.0,2097664.0,4095421.0,5834700.0,5275274.0,5292445.0,4986214.0,6269287.0,7024815.0,1807765.0,21801.0,,6332885.0
21.01.15,,5033088.0,5146278.0,4986419.0,5143765.0,2042807.0,4095421.0,5834700.0,5301200.0,5292445.0,4986214.0,6269287.0,7115839.0,1806531.0,21306.0,,6343074.0
21.01.16,,5030419.0,5065414.0,4962345.0,5131049.0,2003640.0,4095421.0,5710496.0,5301200.0,5292445.0,4986214.0,6480099.0,7070926.0,1817640.0,21412.0,,6356613.0
21.01.17,,5056175.0,5184930.0,5017802.0,5129815.0,1948147.0,4095421.0,5703089.0,5301200.0,5292445.0,4986214.0,6480099.0,7030123.0,1899321.0,21257.0,,6320012.0
21.01.18,,5187357.0,5182702.0,5496420.0,5158210.0,1904925.0,4095421.0,5607285.0,5338237.0,5292445.0,4986214.0,6480099.0,6655123.0,1974938.0,20851.0,,6364852.0
21.01.19,,5440864.0,5358011.0,5734568.0,5332654.0,1884930.0,4095421.0,5679816.0,5071231.0,5292445.0,4986214.0,6480099.0,6743135.0,1985247.0,20721.0,,6227284.0
21.01.20,,5654321.0,5581827.0,5846901.0,5493928.0,1825801.0,4095421.0,5679816.0,5095861.0,5292445.0,4986214.0,6480099.0,6924617.0,1970493.0,20360.0,,6164197.0
21.01.21,,5654321.0,5581827.0,5846901.0,5493928.0,1825801.0,4095421.0,5679816.0,5095861.0,5292445.0,4986214.0,6480099.0,6924617.0,1972222.0,20360.0,,6164197.0
21.01.22,,5654321.0,5614549.0,5846901.0,5517385.0,1829505.0,4095421.0,5655371.0,5170305.0,5292445.0,4986214.0,6480099.0,6924617.0,1976296.0,20360.0,,6196296.0
21.01.23,,5694074.0,5614549.0,5846901.0,5493928.0,1829505.0,4147502.0,5655371.0,5170305.0,5292445.0,4986214.0,6480099.0,6924617.0,1969381.0,20360.0,,6196296.0
21.01.24,,5694074.0,5614549.0,5865419.0,5493928.0,1829505.0,4165615.0,5655371.0,5170305.0,5292445.0,4986214.0,6480099.0,6924617.0,1976296.0,20327.0,,6196296.0
21.01.25,,5694074.0,5614549.0,5865419.0,5493928.0,1829505.0,4165615.0,5604482.0,5170305.0,5292445.0,4986214.0,6480099.0,6924617.0,1982098.0,20327.0,,6196296.0
21.01.26,,5694074.0,,,,1829505.0,,,,,,,,1982098.0,,,
21.01.27,,5694074.0,,,,1829505.0,,,,,,,,1975063.0,,,
21.01.28,,5694074.0,,,,1871852.0,,,,,,,,1975063.0,,,
21.01.29,,5694074.0,,,,1871852.0,,,,,,,,1975063.0,,,
21.01.30,,5694074.0,,,,1871852.0,,,,,,,,1976048.0,,,
21.01.31,,5694074.0,,,,1871852.0,,,,,,,,1976050.0,,,
21.02.01,,5694074.0,,,,1871852.0,,,,,,,,1976050.0,,,
21.02.02,,5694074.0,,,,1871852.0,,,,,,,,1976296.0,,,
21.02.03,,5694074.0,,,,1871852.0,,,,,,,,1967443.0,,,
21.02.04,,5694074.0,,,,1871852.0,,,,,,,,1974937.0,,,
21.02.05,,5694074.0,,,,1871852.0,,,,,,,,1970011.0,,,
21.02.06,,5694074.0,,,,1871852.0,,,,,,,,1975063.0,,,
21.02.07,,5694074.0,,,,1871852.0,,,,,,,,1970011.0,,,
21.02.08,,5694074.0,,,,1871852.0,,,,,,,,1978418.0,,,
21.02.09,,5694074.0,,,,1871852.0,,,,,,,,1975063.0,,,
21.02.10,,5694074.0,,,,1871852.0,,,,,,,,1967443.0,,,
21.02.11,,5694074.0,,,,1871852.0,,,,,,,,1976296.0,,,
21.02.12,,5694074.0,,,,1871852.0,,,,,,,,1975074.0,,,
21.02.13,,5694074.0,,,,1871852.0,,,,,,,,1972222.0,,,
