x,平均价-首饰-Lv80以下传说首饰（平）,平均价-首饰-Lv85传说首饰（平）,平均价-防具-Lv100堕落的遗影（平）,平均价-防具-Lv100传说防具（平）,平均价-防具-Lv85安徒恩传说防具（平）,平均价-防具-Lv90传说防具（平）,平均价-防具-Lv85远古/魂远古传说防具（平）,平均价-武器-Lv100史诗武器（平）,平均价-武器-Lv90魔枪士传说（平）,平均价-武器-Lv90暗夜使者传说（平）,平均价-武器-Lv85远古/魂远古传说武器（平）,平均价-武器-Lv85安徒恩传说武器（平）,平均价-武器-Lv90传说武器（平）,平均价-武器-Lv90枪手传说（平）,平均价-武器-Lv90圣职者传说（平）,平均价-武器-Lv90魔法师传说（平）,平均价-武器-Lv90格斗家传说（平）,平均价-武器-Lv90鬼剑士传说（平）,平均价-武器-Lv85释魂武器（平）,平均价-材料及消耗品-有色小晶块（平）,平均价-特殊装备-Lv85传说辅助（平）,平均价-特殊装备-Lv85传说魔法石（平）,平均价-附魔卡片及宝珠-神器卡片（平）,平均价-附魔卡片及宝珠-稀有卡片（平）,平均价-附魔卡片及宝珠-使徒宝珠（平）,平均价-材料及消耗品-+12 几率装备强化券 (30天)（平）,平均价-材料及消耗品-+12 几率装备增幅券 (30天)（平）,平均价-材料及消耗品-+7 几率装备增幅券 (30天)（平）,平均价-材料及消耗品-+11 几率装备增幅券 (30天)（平）
20.06.16,4932343.0,3838797.0,,3364955.0,4063680.0,3161581.0,3547806.0,,3691388.0,3525681.0,3750105.0,3904702.0,4090821.0,4050122.0,3713805.0,3655953.0,4165265.0,5480846.0,6122616.0,26.0,5443779.0,3685662.0,832457.0,,33711636.0,100628180.0,317702146.0,4736776.0,109176393.0
20.06.17,4937165.0,3847199.0,,3409595.0,4111466.0,3216409.0,3561125.0,,3679104.0,3495348.0,3754378.0,3939010.0,4103183.0,4100943.0,3722719.0,3648987.0,4179236.0,5519929.0,6140091.0,26.0,5490289.0,3689716.0,847335.0,,33754456.0,100330157.0,317247311.0,4687654.0,108833019.0
20.06.18,4924350.0,3859200.0,,3448449.0,4153008.0,3223000.0,3537205.0,,3664414.0,3579290.0,3760285.0,3950653.0,4118622.0,4125075.0,3750608.0,3671113.0,4138415.0,5521046.0,6112068.0,26.0,5509046.0,3666407.0,865443.0,,33653310.0,99913695.0,316824114.0,4604413.0,108519084.0
20.06.19,4925513.0,3864189.0,,3459433.0,4215190.0,3248710.0,3530956.0,,3829598.0,3571240.0,3772376.0,3966199.0,4185915.0,4244362.0,3786245.0,3778841.0,4196583.0,5557809.0,6138390.0,26.0,5530940.0,3648239.0,854842.0,,33623091.0,92640319.0,298176049.0,3572248.0,106421135.0
20.06.20,4910371.0,3878997.0,,3477048.0,4230500.0,3244967.0,3524866.0,,3808178.0,3630863.0,3795725.0,3990012.0,4237600.0,4351571.0,3811593.0,3803555.0,4269503.0,5608935.0,6157137.0,26.0,5530348.0,3669933.0,838729.0,,33668038.0,84557734.0,287007603.0,3398456.0,96527491.0
20.06.21,4911321.0,3895614.0,,3504020.0,4229871.0,3260654.0,3524462.0,,3846086.0,3631450.0,3798234.0,3996523.0,4314298.0,4279077.0,3880774.0,3832588.0,4420395.0,5892221.0,6210679.0,26.0,5544101.0,3668136.0,866924.0,,33634554.0,77274294.0,273702589.0,3388549.0,91977910.0
20.06.22,4895137.0,3908576.0,,3549314.0,4234430.0,3263325.0,3549899.0,,3841518.0,3670455.0,3810066.0,4019683.0,4321185.0,4273172.0,3832922.0,3828220.0,4432488.0,5951577.0,6251498.0,26.0,5559859.0,3695711.0,905390.0,,33617250.0,74972620.0,266464974.0,3416384.0,88370070.0
20.06.23,4898322.0,3919938.0,,3578682.0,4267908.0,3288373.0,3537524.0,,3813494.0,3714011.0,3819429.0,4042095.0,4348369.0,4282025.0,3775597.0,3861169.0,4519624.0,6024865.0,6264802.0,26.0,5521152.0,3713558.0,940076.0,,33601817.0,73906887.0,261118288.0,3505774.0,88965321.0
20.06.24,4883979.0,3950935.0,,3613459.0,4303745.0,3329020.0,3534882.0,,3846764.0,3675709.0,3829469.0,4053361.0,4363255.0,4242665.0,3794288.0,3808643.0,4546229.0,6181081.0,6309904.0,25.0,5538912.0,3745038.0,977544.0,,33490912.0,72609403.0,259605369.0,3606299.0,86027012.0
20.06.25,4899841.0,3968332.0,,3648996.0,4325675.0,3351347.0,3546676.0,,3729030.0,3666200.0,3830860.0,4054183.0,4378282.0,4245993.0,3801985.0,3794986.0,4629456.0,6248357.0,6339438.0,25.0,5555890.0,3755577.0,987067.0,,33402591.0,72550876.0,258598094.0,3605676.0,85239589.0
20.06.26,4903217.0,3991370.0,,3636875.0,4279530.0,3380373.0,3565632.0,,3574350.0,3729972.0,3848817.0,4079130.0,4381259.0,4179213.0,3810164.0,3769528.0,4686786.0,6304400.0,6387352.0,25.0,5582555.0,3756693.0,939365.0,,33414895.0,74219285.0,255770491.0,3631944.0,83111273.0
20.06.27,4908273.0,4032505.0,,3620899.0,4277442.0,3347446.0,3567613.0,,3546534.0,3714462.0,3869643.0,4104034.0,4400622.0,4201705.0,3758535.0,3761083.0,4825263.0,6347085.0,6405295.0,25.0,5602184.0,3767090.0,910579.0,,33392469.0,74660116.0,252376330.0,3664414.0,82649759.0
20.06.28,4914619.0,4050161.0,,3619065.0,4245904.0,3353687.0,3591958.0,,3530486.0,3742246.0,3893047.0,4150442.0,4355989.0,4166347.0,3772909.0,3750389.0,4515146.0,6396347.0,6437101.0,26.0,5657632.0,3779509.0,920504.0,,33492695.0,75542202.0,245739373.0,3712809.0,81975656.0
20.06.29,4919434.0,4085295.0,,3718845.0,4251020.0,3382268.0,3618146.0,,3670918.0,3741814.0,3993553.0,4274684.0,4604353.0,4356843.0,3933479.0,3796783.0,4608512.0,7389554.0,6590113.0,25.0,5665835.0,3781702.0,938863.0,,33511561.0,68153315.0,211348561.0,3062252.0,65677044.0
20.06.30,4800957.0,4118064.0,,3817154.0,4261198.0,3401971.0,3642296.0,,3764930.0,3723204.0,4016431.0,4335669.0,4619451.0,4369148.0,3921924.0,3794234.0,4643501.0,7427256.0,6688634.0,25.0,5716600.0,3794240.0,972327.0,,33546617.0,67700219.0,203397710.0,3023394.0,64298499.0
20.07.01,4808572.0,4131879.0,,3847394.0,4259917.0,3415930.0,3650951.0,,3803820.0,3694001.0,4031144.0,4350711.0,4573765.0,4285137.0,3833676.0,3792957.0,4613602.0,7355241.0,6779571.0,24.0,5724168.0,3821761.0,1042017.0,,33618383.0,67729141.0,202349503.0,3022998.0,64066077.0
20.07.02,4822463.0,4150057.0,,3928221.0,4260640.0,3435948.0,3654308.0,,3783881.0,3650776.0,4027662.0,4343327.0,4453499.0,4180267.0,3718245.0,3677444.0,4496880.0,7104685.0,6779224.0,24.0,5739277.0,3838782.0,1030850.0,,33702755.0,69036297.0,207688308.0,3033055.0,65482337.0
20.07.03,4839429.0,4173459.0,,3952047.0,4311953.0,3450508.0,3665563.0,,3754683.0,3633986.0,4029649.0,4324456.0,4392757.0,4187659.0,3726190.0,3634878.0,4477922.0,6799383.0,6811157.0,24.0,5734107.0,3842679.0,1000597.0,,33655764.0,70072399.0,215164139.0,3115324.0,67504770.0
20.07.04,4781779.0,4200539.0,,3978053.0,4310842.0,3464156.0,3686820.0,,3725423.0,3603113.0,4037938.0,4309082.0,4410408.0,4189079.0,3727005.0,3595862.0,4465383.0,6994542.0,6810241.0,24.0,5744395.0,3846763.0,983920.0,,33743660.0,72369305.0,222073030.0,3244471.0,68534842.0
20.07.05,4794477.0,4214569.0,,3884044.0,4317589.0,3500708.0,3711870.0,,3755986.0,3621254.0,4036005.0,4298498.0,4438722.0,4228543.0,3776294.0,3684962.0,4443866.0,6987012.0,6866479.0,24.0,5745208.0,3836195.0,973589.0,,33679272.0,72066524.0,227676614.0,3255461.0,66712005.0
20.07.06,4801839.0,4212792.0,,3777538.0,4323137.0,3520604.0,3717131.0,,3760306.0,3702094.0,4029146.0,4288131.0,4483833.0,4323343.0,3850120.0,3820288.0,4533925.0,6806288.0,6870662.0,24.0,5744794.0,3857195.0,976642.0,,33680726.0,73285451.0,229631206.0,3269905.0,65183795.0
20.07.07,4778952.0,4224355.0,,3765637.0,4323976.0,3519415.0,3733901.0,,3818886.0,3730750.0,4025235.0,4292566.0,4510221.0,4342017.0,3924085.0,3849185.0,4546993.0,6788939.0,6876724.0,24.0,5767915.0,3895913.0,995744.0,,33695688.0,74493860.0,228936606.0,3296803.0,64300900.0
20.07.08,4778972.0,4238484.0,,3744907.0,4340186.0,3520588.0,3737329.0,,3806856.0,3743663.0,4016455.0,4297308.0,4517890.0,4357100.0,3894326.0,3845450.0,4556241.0,6840127.0,6888785.0,24.0,5779610.0,3928487.0,1007630.0,,33755583.0,75736347.0,230242601.0,3386436.0,64041418.0
20.07.09,4789717.0,4246990.0,,3720531.0,4345292.0,3492087.0,3742783.0,,3680120.0,3765357.0,4016243.0,4305142.0,4535140.0,4383012.0,3871004.0,3826608.0,4705061.0,6847848.0,6899852.0,24.0,5791853.0,3956134.0,1011916.0,,33641998.0,78386717.0,230210322.0,3446237.0,63896983.0
20.07.10,4798273.0,4261418.0,,3683855.0,4307811.0,3459912.0,3728192.0,,3733267.0,3693998.0,4020691.0,4311479.0,4489994.0,4293317.0,3815226.0,3752845.0,4708908.0,6819164.0,6940397.0,24.0,5819217.0,3966760.0,983063.0,,33616441.0,79853435.0,232997269.0,3589218.0,63806438.0
20.07.11,4798273.0,4289986.0,,3653600.0,4308870.0,3440043.0,3709903.0,,3764371.0,3702385.0,4023580.0,4316186.0,4478434.0,4243741.0,3761940.0,3754101.0,4678318.0,6860534.0,6972782.0,24.0,5866546.0,3994241.0,950812.0,,33651246.0,82126550.0,233730747.0,3748336.0,63876961.0
20.07.12,4815850.0,4306311.0,,3647486.0,4329572.0,3434336.0,3740644.0,,3808388.0,3670491.0,4027649.0,4344905.0,4429703.0,4153567.0,3707246.0,3676723.0,4695725.0,6771151.0,7040495.0,25.0,5894192.0,4037374.0,933048.0,,33742399.0,82875728.0,235252470.0,3898632.0,63988631.0
20.07.13,4816508.0,4329166.0,,3636314.0,4305405.0,3427746.0,3752081.0,,3814864.0,3644525.0,4041253.0,4362637.0,4395954.0,4191346.0,3628452.0,3657608.0,4601160.0,6734785.0,7102632.0,25.0,5928201.0,4086830.0,926048.0,,33800531.0,85522711.0,236649101.0,3858448.0,62948839.0
20.07.14,4781035.0,4345903.0,,3645566.0,4337221.0,3410822.0,3761505.0,,3810983.0,3652462.0,4046493.0,4366707.0,4354271.0,4134911.0,3600622.0,3630385.0,4546216.0,6637983.0,7162612.0,25.0,5959878.0,4114448.0,928441.0,,33889815.0,86771665.0,237098853.0,3858077.0,62855855.0
20.07.15,4781035.0,4357710.0,,3644305.0,4374946.0,3414282.0,3781016.0,,3794072.0,3641825.0,4064327.0,4388915.0,4337077.0,4106631.0,3583676.0,3629536.0,4546382.0,6592565.0,7242758.0,25.0,5996632.0,4138956.0,932772.0,,33651665.0,88129839.0,236521855.0,3861963.0,63545655.0
20.07.16,4781924.0,4378520.0,,3644305.0,4398633.0,3421506.0,3781394.0,,3794072.0,3651705.0,4065496.0,4401374.0,4348821.0,4126989.0,3598492.0,3639687.0,4556629.0,6601899.0,7294779.0,25.0,6028288.0,4171370.0,933085.0,,33626083.0,88129839.0,236521855.0,3861963.0,63545655.0
20.07.17,4773248.0,4409983.0,,3655764.0,4409814.0,3422875.0,3788332.0,,3704254.0,3601733.0,4069171.0,4399382.0,4301736.0,4075543.0,3521310.0,3607138.0,4459967.0,6643716.0,7383990.0,24.0,6045726.0,4206878.0,925847.0,,33695684.0,90545613.0,240344147.0,4171914.0,65998717.0
20.07.18,4785503.0,4434000.0,,3683829.0,4423875.0,3458358.0,3796815.0,,3776350.0,3622196.0,4091013.0,4418663.0,4355910.0,4143708.0,3538094.0,3622767.0,4517109.0,6776666.0,7488272.0,24.0,6085836.0,4224008.0,900586.0,,33800992.0,92522860.0,243339118.0,4623608.0,68929435.0
20.07.19,4798682.0,4471943.0,,3737427.0,4435955.0,3515737.0,3810411.0,,3767150.0,3559762.0,4087223.0,4442600.0,4331298.0,4032154.0,3599010.0,3640503.0,4475514.0,6752197.0,7576500.0,24.0,6145254.0,4238961.0,890014.0,,33925502.0,94902585.0,247407001.0,5270710.0,71681091.0
20.07.20,4804273.0,4502697.0,,3784025.0,4461861.0,3562388.0,3859972.0,,3762758.0,3576545.0,4093956.0,4449452.0,4219567.0,3938078.0,3586624.0,3620291.0,4479539.0,6170442.0,7619730.0,25.0,6161620.0,4278167.0,860366.0,,33999198.0,98682163.0,254525344.0,5222314.0,73439752.0
20.07.21,4811581.0,4524513.0,,3820596.0,4501329.0,3609777.0,3861538.0,,3767884.0,3558134.0,4121403.0,4478210.0,4205010.0,3947367.0,3602503.0,3628043.0,4485193.0,6054296.0,7688878.0,25.0,6145040.0,4284516.0,862609.0,,34015423.0,102159957.0,260809943.0,5168722.0,75009681.0
20.07.22,4811581.0,4547758.0,,3839189.0,4533512.0,3645321.0,3893419.0,,3797106.0,3630856.0,4126878.0,4487065.0,4195235.0,3959531.0,3596830.0,3635741.0,4500877.0,5893951.0,7738369.0,25.0,6154864.0,4290950.0,874729.0,,34060892.0,102356280.0,266436752.0,5147716.0,74935168.0
20.07.23,4819112.0,4568725.0,,3824518.0,4590502.0,3621271.0,3909906.0,,3894008.0,3622878.0,4137850.0,4502302.0,4161231.0,3920694.0,3600918.0,3623998.0,4437831.0,5760286.0,7760645.0,26.0,6195259.0,4298169.0,894783.0,,34005737.0,100968765.0,267094285.0,5134172.0,74880448.0
20.07.24,4818725.0,4594355.0,,3770706.0,4624251.0,3638179.0,3908616.0,,3912144.0,3595537.0,4130241.0,4489155.0,4113054.0,3930228.0,3598498.0,3599627.0,4354078.0,5577215.0,7779579.0,25.0,6210843.0,4330164.0,895926.0,,34030196.0,102625488.0,272249116.0,5140708.0,75063350.0
20.07.25,4803607.0,4615259.0,,3737902.0,4657483.0,3587987.0,3920888.0,,3897273.0,3606802.0,4125596.0,4507921.0,4064082.0,3961092.0,3584347.0,3583709.0,4277435.0,5346377.0,7810264.0,25.0,6249168.0,4341506.0,889544.0,,33964087.0,102291576.0,273103616.0,5179008.0,75797601.0
20.07.26,4820817.0,4635284.0,,3733336.0,4675005.0,3559993.0,3927117.0,,3823661.0,3594633.0,4128713.0,4521397.0,4050957.0,3986452.0,3531277.0,3615771.0,4272738.0,5304525.0,7836348.0,25.0,6267646.0,4349427.0,881206.0,,33837401.0,104645389.0,279250334.0,5371764.0,77564726.0
20.07.27,4826503.0,4635877.0,,3779342.0,4704328.0,3565210.0,3944987.0,,3840569.0,3596425.0,4123832.0,4493893.0,4031113.0,3989392.0,3573449.0,3581676.0,4192888.0,5242124.0,7897782.0,24.0,6284406.0,4354922.0,880538.0,,33871638.0,104853414.0,279692645.0,5412073.0,78465167.0
20.07.28,4841210.0,4655942.0,,3828401.0,4721539.0,3586808.0,3963635.0,,3845014.0,3604058.0,4126285.0,4488417.0,4019269.0,3998116.0,3529738.0,3541731.0,4209271.0,5219358.0,7954725.0,24.0,6279507.0,4379564.0,889930.0,,33860214.0,102758068.0,281697971.0,5419058.0,78516719.0
20.07.29,4825891.0,4698930.0,,3863810.0,4729269.0,3575420.0,3968053.0,,3817298.0,3631492.0,4126895.0,4497725.0,4022445.0,3918200.0,3521739.0,3539232.0,4312645.0,5215229.0,7987385.0,24.0,6335566.0,4387681.0,902267.0,,33877413.0,104402328.0,283715080.0,5429919.0,78664975.0
20.07.30,4824105.0,4713263.0,,3858048.0,4738386.0,3561937.0,3989319.0,,3724150.0,3596092.0,4125094.0,4508206.0,4018834.0,3959556.0,3549369.0,3607353.0,4217296.0,5216665.0,8043485.0,24.0,6364321.0,4389633.0,928996.0,,33852301.0,102599592.0,285448414.0,5423824.0,79403206.0
20.07.31,4827471.0,4722893.0,,3834757.0,4760485.0,3555830.0,4002966.0,,3719489.0,3636012.0,4113113.0,4524925.0,4034221.0,4000984.0,3553465.0,3642393.0,4224479.0,5194245.0,8098597.0,24.0,6395313.0,4375753.0,939403.0,,33920856.0,103566543.0,284691675.0,5210685.0,78410546.0
20.08.01,4827438.0,4716148.0,,3822517.0,4781348.0,3587310.0,4012819.0,,3733698.0,3608145.0,4114027.0,4510425.0,4035194.0,4025800.0,3576969.0,3646710.0,4230979.0,5157749.0,8128244.0,24.0,6393548.0,4401123.0,953117.0,,33993281.0,107469524.0,284883633.0,4964845.0,80463487.0
20.08.02,4837710.0,4730775.0,,3851202.0,4777649.0,3631914.0,4052393.0,,3888946.0,3619219.0,4146444.0,4508573.0,4127570.0,4196613.0,3719294.0,3699994.0,4331634.0,5192445.0,8194797.0,24.0,6396932.0,4440328.0,973729.0,,34371070.0,102904751.0,286114019.0,4759268.0,80207185.0
20.08.03,4845537.0,4734403.0,,3907554.0,4783947.0,3683608.0,4091661.0,,3906538.0,3715162.0,4146428.0,4526635.0,4209887.0,4428415.0,3746520.0,3688705.0,4407828.0,5295089.0,8274932.0,24.0,6400432.0,4435089.0,958574.0,,34427372.0,101675971.0,282868169.0,4609830.0,80747370.0
20.08.04,4854122.0,4741785.0,,3928234.0,4805623.0,3685630.0,4103334.0,,3891785.0,3737150.0,4159827.0,4529267.0,4241467.0,4459929.0,3814753.0,3730470.0,4395602.0,5349908.0,8318273.0,24.0,6388564.0,4478815.0,955901.0,,34274453.0,100731956.0,280227900.0,4534318.0,81225164.0
20.08.05,4842975.0,4745287.0,,3918643.0,4825059.0,3690573.0,4071285.0,,3898698.0,3755980.0,4171191.0,4511776.0,4231690.0,4432563.0,3789478.0,3741159.0,4387030.0,5321983.0,8341579.0,24.0,6429309.0,4527798.0,967794.0,,34230138.0,99496013.0,280152006.0,4491499.0,82244301.0
20.08.06,4823157.0,4762606.0,,3876327.0,4833939.0,3702747.0,4072273.0,,3855120.0,3740616.0,4193479.0,4522949.0,4216118.0,4435655.0,3764834.0,3768348.0,4392712.0,5243842.0,8403952.0,24.0,6463810.0,4543203.0,983904.0,,34374681.0,97670859.0,280037741.0,4485907.0,83233028.0
20.08.07,4838653.0,4769546.0,,3830882.0,4844135.0,3682721.0,4080692.0,,3891106.0,3722529.0,4211674.0,4542745.0,4171374.0,4321581.0,3720834.0,3712227.0,4374542.0,5198872.0,8445022.0,24.0,6524974.0,4582975.0,955351.0,,34364641.0,96051544.0,280369117.0,4499300.0,83108307.0
20.08.08,4838595.0,4780275.0,,3793266.0,4847579.0,3635946.0,4078836.0,,3892898.0,3701109.0,4225624.0,4548452.0,4156016.0,4248206.0,3728717.0,3657986.0,4411013.0,5203334.0,8505528.0,23.0,6564504.0,4611355.0,920112.0,,34162945.0,95331684.0,281246119.0,4547787.0,83104515.0
20.08.09,4840645.0,4834846.0,,3734238.0,4910283.0,3561104.0,4112347.0,,3807710.0,3649342.0,4246486.0,4604637.0,4126419.0,4209118.0,3686529.0,3619012.0,4435682.0,5190897.0,8559037.0,24.0,6629079.0,4649871.0,913359.0,,34278114.0,98698143.0,284983454.0,4626148.0,84087779.0
20.08.10,4849321.0,4894397.0,,3686978.0,4960981.0,3534070.0,4126775.0,,3778946.0,3580103.0,4247273.0,4600548.0,4091114.0,4134022.0,3660272.0,3580725.0,4409182.0,5205046.0,8622595.0,24.0,6758767.0,4718807.0,910717.0,,34294434.0,100583335.0,289146418.0,4705468.0,86999176.0
20.08.11,4886307.0,5016455.0,,3657170.0,5009029.0,3543956.0,4133362.0,,3794741.0,3591937.0,4251904.0,4587229.0,4109510.0,4197669.0,3679769.0,3605436.0,4398494.0,5206148.0,8720986.0,23.0,6876644.0,4755953.0,917875.0,,34330642.0,100477784.0,291901197.0,4730570.0,88568542.0
20.08.12,4908905.0,5151173.0,,3652589.0,5045399.0,3552168.0,4118116.0,,3808948.0,3634941.0,4271380.0,4573198.0,4105861.0,4203776.0,3662445.0,3603978.0,4360163.0,5194445.0,8719109.0,23.0,7051122.0,4841801.0,925144.0,,34412365.0,98536258.0,290222010.0,4406932.0,89506029.0
20.08.13,4928686.0,5261858.0,,3604699.0,5116085.0,3586082.0,4153285.0,,3853022.0,3686894.0,4285820.0,4564227.0,4140865.0,4257980.0,3691637.0,3659107.0,4362952.0,5210961.0,8738049.0,23.0,7200375.0,4935446.0,953326.0,,34454636.0,91191128.0,287443032.0,4251212.0,82664936.0
20.08.14,4940860.0,5332539.0,,3576941.0,5168833.0,3641910.0,4188631.0,,3910798.0,3723155.0,4296442.0,4601681.0,4157119.0,4256301.0,3657057.0,3708596.0,4381194.0,5228148.0,8810515.0,23.0,7310942.0,5004725.0,962741.0,,34579017.0,88168638.0,285416072.0,4122732.0,79019078.0
20.08.15,4951501.0,5375682.0,,3570195.0,5235311.0,3700335.0,4191081.0,,3975256.0,3740933.0,4312824.0,4630975.0,4193016.0,4236383.0,3759381.0,3699689.0,4475841.0,5242555.0,8859685.0,23.0,7413016.0,5074218.0,974911.0,,34757073.0,87943776.0,280374321.0,4070305.0,77730356.0
20.08.16,4954645.0,5395101.0,,3593075.0,5297434.0,3761843.0,4258359.0,,3958528.0,3808032.0,4317444.0,4664754.0,4197581.0,4225909.0,3732562.0,3715047.0,4478810.0,5242840.0,8836519.0,23.0,7547380.0,5162718.0,976377.0,,34838246.0,88726878.0,280013262.0,3940916.0,77401512.0
20.08.17,4957707.0,5434802.0,,3644394.0,5330351.0,3817465.0,4321959.0,,3964145.0,3792438.0,4350989.0,4683079.0,4229606.0,4252138.0,3784597.0,3737561.0,4539382.0,5290272.0,8860487.0,23.0,7571769.0,5217032.0,992091.0,,34859353.0,90635589.0,277830123.0,3812434.0,76898148.0
20.08.18,4960020.0,5488465.0,,3710422.0,5394470.0,3874564.0,4385363.0,,4012344.0,3799820.0,4366631.0,4685642.0,4276417.0,4348381.0,3789894.0,3764117.0,4581308.0,5385292.0,8846158.0,23.0,7599011.0,5314630.0,1010004.0,,34845245.0,91701867.0,274983685.0,3754950.0,76738551.0
20.08.19,4960020.0,5521598.0,,3806361.0,5428266.0,3966849.0,4447953.0,,3969134.0,3798588.0,4374980.0,4691461.0,4303312.0,4403048.0,3824345.0,3839588.0,4598443.0,5388585.0,8871599.0,23.0,7647843.0,5373496.0,1015582.0,,34651988.0,90116985.0,273227176.0,3742807.0,75798297.0
20.08.20,4961395.0,5562455.0,,3861906.0,5494143.0,3979424.0,4604927.0,,4032712.0,3793619.0,4383074.0,4742507.0,4313653.0,4396850.0,3824514.0,3915182.0,4634914.0,5325211.0,8890739.0,23.0,7735736.0,5425132.0,1033254.0,,34700940.0,89388184.0,270476151.0,3743586.0,76205235.0
20.08.21,4947375.0,5636219.0,,3867471.0,5573427.0,4034662.0,4770837.0,,4001106.0,3871089.0,4396923.0,4738359.0,4371711.0,4494109.0,3898833.0,4006814.0,4722339.0,5285197.0,8918626.0,23.0,7785299.0,5470678.0,1042062.0,,34789566.0,89903555.0,270840178.0,3745654.0,76187288.0
20.08.22,4949391.0,5757498.0,,3898734.0,5663260.0,4067539.0,4904918.0,,4034502.0,3898004.0,4410882.0,4790053.0,4402663.0,4510314.0,3902448.0,4178302.0,4773725.0,5199517.0,8952795.0,22.0,7888128.0,5543652.0,1026862.0,,34894416.0,88921800.0,272324363.0,3742367.0,77249022.0
20.08.23,4958666.0,5884441.0,,3925105.0,5761588.0,4068261.0,5026244.0,,4034503.0,3923713.0,4428323.0,4846303.0,4452783.0,4496041.0,3949633.0,4251846.0,4913309.0,5243654.0,8960103.0,23.0,7991509.0,5638288.0,1015675.0,,35010357.0,89263104.0,270670487.0,3733737.0,78360636.0
20.08.24,4973341.0,5984324.0,,3964236.0,5858895.0,4121837.0,5040824.0,,4072774.0,3986268.0,4444681.0,4910834.0,4482096.0,4494753.0,4020830.0,4273745.0,4934958.0,5246588.0,9023279.0,23.0,8043267.0,5730781.0,1016782.0,,35041192.0,88409753.0,267508315.0,3738212.0,80219617.0
20.08.25,4939234.0,6050807.0,,3974898.0,5899637.0,4186562.0,5084346.0,,4127558.0,3991051.0,4455770.0,4920126.0,4523347.0,4587403.0,4014559.0,4344205.0,4962656.0,5292066.0,9057464.0,23.0,8143594.0,5864649.0,1025856.0,,35097260.0,87814003.0,266862400.0,3746657.0,77881797.0
20.08.26,4955057.0,6112148.0,,4005039.0,5940102.0,4221062.0,5185032.0,,4279634.0,3951852.0,4462209.0,4933133.0,4550242.0,4576774.0,4038939.0,4424246.0,4942776.0,5355431.0,9102923.0,24.0,8311601.0,5958220.0,1031661.0,,35038702.0,88687072.0,267369807.0,3768515.0,77373846.0
20.08.27,4967531.0,6128018.0,,4015509.0,5986510.0,4261664.0,5250345.0,,4333340.0,3963889.0,4470486.0,4962853.0,4564300.0,4616877.0,4057739.0,4416227.0,4973839.0,5329531.0,9143976.0,24.0,8413709.0,6008346.0,1035692.0,,35026880.0,89358545.0,269458163.0,3821814.0,77121872.0
20.08.28,4970938.0,6180460.0,,4014613.0,5990392.0,4271285.0,5303068.0,,4347228.0,3915895.0,4464344.0,4985933.0,4536155.0,4561123.0,3959342.0,4428598.0,5025565.0,5277923.0,9182303.0,24.0,8466494.0,6114030.0,1016724.0,,35032517.0,89532979.0,271490846.0,3960400.0,77548390.0
20.08.29,4987094.0,6206691.0,,3980035.0,6005477.0,4293054.0,5365800.0,,4377104.0,3982838.0,4485967.0,5018910.0,4514365.0,4530544.0,3966645.0,4416311.0,4926045.0,5212408.0,9203644.0,24.0,8540696.0,6279538.0,999129.0,,35000062.0,89585061.0,276842504.0,3984104.0,79018665.0
20.08.30,4997465.0,6233817.0,,3943695.0,6066144.0,4326015.0,5408643.0,,4360437.0,4035492.0,4489891.0,4962300.0,4519044.0,4499070.0,4015393.0,4445361.0,4918826.0,5166855.0,9226448.0,25.0,8582857.0,6389531.0,988148.0,,35309999.0,92309791.0,283277958.0,4016666.0,81060283.0
20.08.31,5004131.0,6296106.0,,3939920.0,6138173.0,4284228.0,5488286.0,,4354698.0,4070276.0,4505578.0,5043352.0,4528010.0,4525266.0,3998962.0,4507460.0,4914616.0,5129255.0,9274568.0,25.0,8575202.0,6474009.0,988127.0,,35215432.0,94433631.0,287242458.0,4053845.0,82992669.0
20.09.01,5018434.0,6361766.0,,3927474.0,6093950.0,4290945.0,5547805.0,,4342969.0,4048764.0,4524301.0,5041761.0,4521517.0,4529162.0,3996096.0,4473279.0,4886038.0,5172634.0,9294236.0,25.0,8598852.0,6555708.0,996295.0,,35147172.0,95012602.0,291407449.0,4150713.0,84384673.0
20.09.02,4992639.0,6417384.0,,3915450.0,6126062.0,4274881.0,5601970.0,,4351488.0,4041150.0,4534732.0,5053563.0,4512009.0,4552866.0,4020725.0,4459692.0,4816555.0,5151101.0,9334861.0,25.0,8588775.0,6579098.0,995060.0,,35077312.0,94685731.0,291175817.0,4160281.0,85179503.0
20.09.03,5006386.0,6504378.0,,3939406.0,6125453.0,4273579.0,5637009.0,,4334141.0,4016946.0,4550334.0,5013283.0,4501340.0,4522670.0,4009725.0,4464189.0,4824973.0,5139536.0,9366918.0,24.0,8614531.0,6590497.0,991326.0,,35130745.0,96650529.0,290388249.0,4155991.0,85925152.0
20.09.04,5074200.0,6575473.0,,3951682.0,6149849.0,4322335.0,5654648.0,,4402474.0,4030310.0,4555275.0,5024191.0,4502343.0,4514715.0,4023754.0,4450792.0,4813601.0,5126424.0,9380793.0,24.0,8637426.0,6605368.0,984447.0,,35198090.0,99061075.0,287181605.0,4164787.0,87034658.0
20.09.05,5088933.0,6635101.0,,3990039.0,6109356.0,4346309.0,5724900.0,,4420992.0,4080271.0,4569840.0,5038800.0,4534616.0,4543236.0,4049006.0,4450008.0,4877835.0,5161921.0,9423003.0,25.0,8657152.0,6622692.0,974340.0,,35219482.0,99017964.0,286487930.0,4253281.0,87007038.0
