x,首饰-戒指-蓬勃生命的落幕,首饰-戒指-命运的捉弄,首饰-戒指-次元穿越者之印,首饰-戒指-支配黑暗之环,首饰-戒指-祝福之风 - 西尔芙,首饰-戒指-红兔之祝福,首饰-戒指-寂静无言之露珠,首饰-戒指-盖柏 : 完美的均衡,首饰-戒指-无念剑环,首饰-戒指-先贤的馈赠戒指,首饰-戒指-骸麒之戒,首饰-戒指-维度粉碎戒指,首饰-戒指-污浊之魂戒指 - 毒,首饰-戒指-污浊之魂戒指 - 血,首饰-戒指-释灵渊,首饰-戒指-伪装者的迷惑之戒,首饰-戒指-武之禅 - 静心,首饰-戒指-王权之卫 - 火,首饰-戒指-污浊之魂戒指 - 电,首饰-戒指-龙战玄黄 - 血战之灵,首饰-戒指-魔晶进化 - 智者之心,首饰-戒指-污浊之魂戒指 - 乱,首饰-手镯-狂乱之坚如磐石,首饰-手镯-支配战场的呐喊,首饰-手镯-执着的探求,首饰-手镯-火魔之焰 - 沙罗曼达,首饰-手镯-白象之庇护,首饰-手镯-拥抱晨曦之温暖,首饰-手镯-莱多 : 变幻的规律,首饰-手镯-无言怒火,首饰-手镯-先贤的馈赠手镯,首饰-手镯-噙毒手套,首饰-手镯-天衍万物,首饰-称号-精灵的思乡夜曲,首饰-称号-纵横次元,首饰-称号-时空游侠,首饰-称号-时空旅人,首饰-称号-希望之启示,首饰-称号-信念之启示,首饰-项链-激狂之怒,首饰-项链-悲痛者项链,首饰-项链-引路者的四季项链,首饰-项链-堕落世界树之生命,首饰-项链-冷焰之冰 - 温蒂妮,首饰-项链-四叶草之初心,首饰-项链-驱散月光之黎明,首饰-项链-肯那兹 : 精神燎原之火,首饰-项链-无形青岩,首饰-项链-先贤的馈赠项链,首饰-项链-先知者的预言,首饰-项链-百变千蛛,首饰-戒指-鸣风之舞指环,首饰-戒指-污浊之魂戒指 - 暗,首饰-戒指-王权之卫 - 风,首饰-戒指-里昂的意念之戒,首饰-戒指-黑暮瞳,首饰-戒指-忆古昔 - 平乱诀,首饰-戒指-杰诺的支配之戒,首饰-戒指-双生之环戒指,首饰-戒指-芝诺的毁灭之戒,首饰-戒指-圣物:荣耀的阴影之迹戒指,首饰-手镯-维度冲击臂环,首饰-手镯-贝奇的玩具手镯,首饰-手镯-牛头械王的超能手环,首饰-手镯-咕噜的指南针手环,首饰-手镯-王权之卫 - 守护,首饰-手镯-剥筋蚀骨手镯,首饰-手镯-龙战玄黄 - 激战之魂,首饰-手镯-极光之舞手镯,首饰-手镯-武之禅 - 灼炎,首饰-手镯-牛头统帅的权威手环,首饰-手镯-万兽之瞳,首饰-手镯-冰封雪殒手镯,首饰-称号-永恒战吼,首饰-称号-永恒判罪,首饰-称号-永恒追猎,首饰-称号-使徒降临,首饰-称号-权御九界,首饰-称号-无畏牺牲者,首饰-称号-无畏死亡者,首饰-称号-无畏战争者,首饰-称号-无畏战斗者,首饰-称号-超越极限者,首饰-称号-与艾丽西亚相逢,首饰-称号-与贝奇邂逅,首饰-称号-雷姆的真心,首饰-项链-天御万物,首饰-项链-杀戮之决,首饰-项链-逝魔之痕,首饰-项链-维度定位项链,首饰-项链-公爵尤里斯的野心,首饰-项链-寒蝉鸣泣之石,首饰-项链-黑月之潮,首饰-项链-天火之祀,首饰-项链-哈尼克的骨甲链,首饰-项链-不动如山,首饰-项链-黄金翡翠项链,首饰-项链-恋人永隔之凄清项链,首饰-项链-落炎之舞项坠,首饰-项链-成王之志,首饰-戒指-波罗丁的迷离之戒,首饰-戒指-黑雾之牙,首饰-戒指-污浊之魂戒指 - 石,首饰-戒指-污浊之魂戒指 - 咒,首饰-戒指-咕噜珍藏的机械手环,首饰-戒指-梦幻列车长的幽灵戒指,首饰-戒指-瘟疫蔓延之戒,首饰-戒指-污浊之魂戒指 - 缚,首饰-戒指-污浊之魂戒指 - 冰,首饰-戒指-污浊之魂戒指 - 缓,首饰-戒指-尤里斯的次元之戒,首饰-手镯-魔灵瞳 - 仇魂之刃,首饰-手镯-纪元之石手镯,首饰-手镯-混沌之影,首饰-手镯-巫咒之灵,首饰-手镯-魔晶进化 - 残忍之嗜,首饰-手镯-毒雾云绕手镯,首饰-手镯-戮蛊的自愈手环,首饰-手镯-圣物:荣耀的阴影之迹手镯,首饰-手镯-永恒之守护手镯,首饰-手镯-咕噜的多功能手环,首饰-手镯-黑雾迷云手环,首饰-手镯-光电之子,首饰-称号-拉姆的鼓舞,首饰-称号-碧翠丝的信任,首饰-称号-爱蜜莉雅的慰藉,首饰-称号-海洋霸主,首饰-称号-百发百中,首饰-称号-继承者,首饰-称号-哥特迷情（魔翼）,首饰-称号-盛晴狂欢泼水大王,首饰-称号-神之试炼的奖赏,首饰-称号-热浪舞者,首饰-项链-四方神印,首饰-项链-逝冰之舞项坠,首饰-项链-武之禅 - 制怒,首饰-项链-龙战玄黄 - 怒战之心,首饰-项链-暴戾祭祀项链,首饰-项链-凯恩的骷髅吊坠,首饰-项链-暴戾搜捕团的信仰之力,首饰-项链-魔力逆流项链,首饰-项链-魔灵瞳 - 生死之契,首饰-项链-魔灵祭祀项坠,首饰-项链-魔咒之骸,首饰-戒指-污浊之魂戒指 - 晕,首饰-戒指-噩梦惊魂指环,首饰-戒指-兰诺的意志之戒,首饰-手镯-王权之卫 - 光,首饰-手镯-忆古昔 - 龙翔击,首饰-称号-盛晴狂欢水球大王,首饰-称号-秘境迷踪,首饰-称号-海滨的呼唤,首饰-称号-宅邸迷云,首饰-称号-哥特绮梦（魔翼）,首饰-称号-权贵者,首饰-称号-哥特绮梦（圣羽）,首饰-称号-圆桌骑士,首饰-称号-深海的呼唤,首饰-称号-街头舞者,首饰-项链-魔晶进化 - 智慧之泉,首饰-项链-王权之卫 - 冰,首饰-项链-凶咒之祸,首饰-项链-警卫队长的金玉项链,首饰-项链-无上之威严,首饰-项链-阿波菲斯的魔刃指环,首饰-称号-朝圣者,首饰-称号-圣殿之巅,首饰-称号-密林舞者,首饰-称号-竞技舞者,首饰-称号-瑞灵天狩 - 威,首饰-称号-哥特迷情（圣羽）,首饰-称号-骑士王的荣耀,首饰-称号-兽人守护神,首饰-称号-瑞灵天狩 - 慧,首饰-称号-塔楼迷踪,首饰-称号-龙之挑战,首饰-称号-三英雄［侠］,首饰-称号-荣耀贵族,首饰-称号-盛晴狂欢水枪大王,首饰-戒指-魔灵瞳 - 杀呐之音,首饰-戒指-污浊之魂戒指 - 火,首饰-手镯-时间指引之针,首饰-称号-隐忍之启示,首饰-称号-勇气之启示,首饰-项链-全能霸域,首饰-戒指-耀武锋芒指环,首饰-戒指-盗墓王的弥留之戒,首饰-手镯-巨灵布鲁的咒蕴手镯,首饰-戒指-灼灼其华之戒,首饰-称号-最快枪手,首饰-项链-忆古昔 - 青草绿,首饰-项链-圣物:荣耀的阴影之迹胸针,首饰-称号-沙滩的呼唤,首饰-称号-街道迷影,首饰-称号-骑士之誓[暗],首饰-称号-骑士之誓[光],首饰-称号-骑士之誓[冰],首饰-称号-骑士之誓[火],首饰-称号-三英雄[义]
17.06.23,,,,,,,,,,,,,4251156.0,4938253.0,4873193.0,3927728.0,30478811.0,6948555.0,5192579.0,1459252.0,1381469.0,4131908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4109152.0,4113855.0,4624333.0,7763171.0,4323753.0,1452360.0,21867902.0,16039167.0,6040504.0,,,24596480.0,14843873.0,4164977.0,16913731.0,9945955.0,2135361.0,6419042.0,19246167.0,5300226.0,3306428.0,4644407.0,,,,,,,,,,,,,,,,,,4419755.0,7966350.0,4363147.0,3446697.0,4348037.0,16284386.0,3849059.0,4245361.0,5341499.0,4258673.0,6264971.0,3427036.0,4237142.0,4387426.0,4145757.0,4323073.0,6500122.0,4008279.0,4736444.0,4228506.0,6270099.0,3876495.0,4079044.0,3926938.0,7935395.0,1877566.0,7667201.0,4370755.0,,6319144.0,4417438.0,5545937.0,4590852.0,,,,,,36307868.0,0.0,13239889.0,,,17390310.0,5671479.0,22270043.0,2281507.0,4829490.0,5565874.0,4859923.0,6160988.0,3425603.0,6657036.0,4971977.0,4330896.0,6507562.0,14074964.0,8514791.0,3786287.0,14267210.0,,,,0.0,38382506.0,0.0,7676439.0,,,2111269.0,5342735.0,4275832.0,23288853.0,5460913.0,9053424.0,0.0,31105766.0,,,23125016.0,0.0,14057701.0,,0.0,,19462613.0,19082737.0,40481936.0,14165880.0,1467418.0,3938271.0,,,,,4126453.0,4295444.0,4593700.0,5778599.0,,2725323.0,,,,,,,,30301229.0
17.06.24,,,,,,,,,,,,,4587928.0,5155189.0,4996467.0,3951121.0,29598890.0,6968050.0,5102549.0,1446556.0,1401778.0,4479846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4146573.0,4293751.0,4767939.0,8188697.0,4170035.0,1437115.0,22448268.0,15739608.0,6197640.0,,,24722954.0,14524629.0,4223138.0,17937077.0,9655252.0,2129232.0,6402200.0,19288618.0,5301228.0,3338894.0,4561533.0,,,,,,,,,,,,,,,,,,4249418.0,7333911.0,4399246.0,3440642.0,4367720.0,16530209.0,3918836.0,4272097.0,5550253.0,4388708.0,6614208.0,3430395.0,4151908.0,4503467.0,4195141.0,4139865.0,6549644.0,4138148.0,4538927.0,4351896.0,6583907.0,3754847.0,4180362.0,3980939.0,8022788.0,1888742.0,7619995.0,4526550.0,,6212682.0,4497996.0,5613371.0,4780305.0,,,,,,38384616.0,0.0,13200194.0,,,17532100.0,5469706.0,21338522.0,2241443.0,4878025.0,5219215.0,4842054.0,6033375.0,3579276.0,6616047.0,4698282.0,4137422.0,6333172.0,14541003.0,8624908.0,3675568.0,12798480.0,,,,0.0,37292411.0,0.0,8680545.0,,,2187493.0,5336083.0,4608217.0,23156167.0,5389393.0,9055889.0,0.0,31065055.0,,,23524757.0,0.0,14109355.0,,0.0,,19302811.0,19380025.0,40530943.0,14692371.0,1478586.0,3903524.0,,,,,4039316.0,4329559.0,4183367.0,6055061.0,,2831737.0,,,,,,,,30565796.0
17.06.25,,,,,,,,,,,,,4241599.0,5419454.0,5034184.0,3832498.0,29786261.0,7231862.0,5406728.0,1430631.0,1405798.0,4267951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4241954.0,4636862.0,4955498.0,7993769.0,4474718.0,1436006.0,23059460.0,15958505.0,6112034.0,,,24828916.0,14732221.0,4358328.0,18169667.0,9786527.0,2121532.0,6805477.0,19473268.0,5506039.0,3363088.0,4574847.0,,,,,,,,,,,,,,,,,,4616045.0,7727798.0,4453181.0,3461698.0,4610419.0,16259587.0,3787066.0,4265075.0,5705131.0,4448577.0,6599816.0,3419259.0,4536685.0,4128444.0,4179641.0,4375026.0,6621261.0,4046696.0,4656865.0,4259558.0,6404454.0,3914455.0,4126982.0,4026116.0,8138877.0,1992717.0,7292717.0,4356089.0,,6330744.0,4779463.0,5354931.0,4718922.0,,,,,,37715391.0,0.0,13086148.0,,,17645250.0,5817106.0,20437762.0,2282139.0,4942855.0,5309058.0,4906621.0,6145622.0,3530525.0,6978533.0,4894880.0,4574775.0,6332277.0,14517415.0,8797980.0,3764307.0,12760878.0,,,,0.0,37248210.0,0.0,7976302.0,,,2231020.0,5337225.0,4628779.0,23697312.0,5332863.0,8719122.0,0.0,31455407.0,,,22238023.0,0.0,14094291.0,,23841185.0,,19241040.0,19200222.0,40590184.0,14456648.0,1469976.0,4236415.0,,,,,3909933.0,4429031.0,4408378.0,6149980.0,,2906774.0,,,,,,,,31098529.0
17.06.26,,,,,,,,,,,,,4256895.0,5101512.0,5348134.0,4030618.0,30450440.0,7894711.0,5114054.0,1402341.0,1379542.0,4348975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4228951.0,3744635.0,5085887.0,8059593.0,4306423.0,1424966.0,23795525.0,15442685.0,5891829.0,,,25027282.0,14527521.0,4562946.0,18306153.0,9648338.0,2156405.0,6014575.0,18730639.0,5357926.0,3398715.0,4597119.0,,,,,,,,,,,,,,,,,,4356473.0,7617393.0,4480003.0,3519626.0,4424244.0,16712050.0,3948699.0,4465123.0,6151485.0,4693071.0,6871463.0,3517261.0,4197834.0,4475684.0,4445326.0,4431336.0,6688887.0,4115374.0,4481995.0,4157379.0,6802077.0,3800998.0,4116321.0,4001946.0,8667462.0,2017277.0,7146077.0,4545217.0,,6204573.0,4599244.0,5159880.0,4600767.0,,,,,,36712709.0,0.0,13475104.0,,,17460319.0,5506145.0,19826028.0,2248213.0,5014083.0,5337899.0,4800242.0,6121232.0,3594969.0,6826018.0,4824185.0,4093626.0,6306710.0,14313697.0,8377108.0,3887034.0,13761544.0,,,,0.0,38136364.0,0.0,8600106.0,,,2307190.0,5705198.0,4712085.0,21745771.0,5576099.0,8742615.0,0.0,31130061.0,,,20759144.0,0.0,14258122.0,,0.0,,19142956.0,19119514.0,40658203.0,14829596.0,1451470.0,4370118.0,,,,,4020550.0,4558867.0,4438295.0,5893251.0,,2806534.0,,,,,,,,30181301.0
17.06.27,,,,,,,,,,,,,4409936.0,5080206.0,5044542.0,4034507.0,30936547.0,7792435.0,5069276.0,1391953.0,1371978.0,4563763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510875.0,3996718.0,4996355.0,7985210.0,4319076.0,1445936.0,24175269.0,15308538.0,5816798.0,,,25000446.0,14837150.0,4326697.0,18330923.0,9820908.0,2093984.0,6507966.0,19468871.0,5298559.0,3556433.0,4581571.0,,,,,,,,,,,,,,,,,,4561463.0,7808342.0,4460667.0,3644819.0,4356494.0,16719950.0,3947029.0,4353382.0,5775249.0,4596520.0,6984764.0,3633972.0,4358161.0,4373180.0,4267932.0,4582591.0,6223150.0,4249591.0,4570873.0,4444122.0,6378340.0,3817863.0,4037279.0,3970587.0,8710782.0,2018056.0,7051026.0,4598863.0,,6442936.0,4758153.0,5173252.0,4772415.0,,,,,,39031459.0,0.0,13453122.0,,,17301473.0,5416117.0,20290048.0,2277687.0,5010427.0,5254759.0,4942957.0,6307116.0,3319889.0,7260471.0,4925243.0,3959823.0,6138447.0,14409869.0,8904136.0,3820758.0,13506317.0,,,,0.0,39222068.0,0.0,8723314.0,,,2376243.0,5476231.0,4834069.0,21784017.0,5523305.0,8792409.0,0.0,30473482.0,,,24654741.0,0.0,14217838.0,,25849128.0,,19275856.0,19873977.0,41133438.0,14561016.0,1408738.0,4471790.0,,,,,4139860.0,4577677.0,4390988.0,5995685.0,,2767115.0,,,,,,,,29496025.0
17.06.28,,,,,,,,,,,,,4574619.0,4907214.0,5247509.0,4241883.0,31227069.0,7317962.0,5213218.0,1409815.0,1374397.0,4638856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4421686.0,4368611.0,4964077.0,7733156.0,4423738.0,1448502.0,25412391.0,15317036.0,6257465.0,,,24977840.0,14555426.0,4564043.0,18594830.0,9900700.0,2041903.0,6539659.0,18375370.0,5286206.0,3664597.0,4743297.0,,,,,,,,,,,,,,,,,,4793126.0,7768680.0,4496388.0,3763702.0,4552853.0,16639135.0,3898240.0,4603483.0,5908318.0,4742014.0,7369750.0,3716792.0,4566684.0,4417743.0,4334857.0,4469354.0,6357949.0,4510182.0,4595162.0,4586632.0,6499542.0,3879493.0,4029520.0,4151955.0,8833944.0,2073765.0,7157844.0,4739841.0,,6663645.0,4532066.0,5041915.0,4742730.0,,,,,,38214260.0,0.0,13609915.0,,,17235447.0,5228040.0,19811199.0,2307420.0,5081277.0,5390661.0,5035399.0,6389612.0,3426316.0,6931374.0,4889196.0,4370370.0,5817525.0,14699359.0,8832447.0,3879039.0,14208883.0,,,,0.0,39723674.0,0.0,8328238.0,,,2425475.0,5493069.0,4867162.0,20908597.0,5694230.0,9118666.0,0.0,29762917.0,,,22879122.0,0.0,14209741.0,,24493080.0,,19421834.0,19156842.0,40964099.0,14543297.0,1419746.0,4524050.0,,,,,4041275.0,4597150.0,4575700.0,6080398.0,,2875860.0,,,,,,,,29177859.0
17.06.29,,,,,,,,,,,,,4683707.0,5097858.0,5008688.0,4234882.0,31035712.0,7585928.0,5224777.0,1448471.0,1429163.0,4583113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4607389.0,4484943.0,4994294.0,8255981.0,4782128.0,1430713.0,26820826.0,15118387.0,6207434.0,,,24633041.0,14573166.0,4506535.0,18857549.0,10021145.0,1951250.0,6464336.0,19820180.0,5350350.0,3845712.0,4735855.0,,,,,,,,,,,,,,,,,,4825472.0,7275210.0,4863964.0,3960360.0,4651426.0,16624726.0,4024117.0,4598002.0,5757286.0,4698047.0,7826193.0,3928172.0,4649785.0,4833225.0,4307830.0,4546804.0,6230298.0,4482865.0,4951309.0,4805258.0,6046009.0,3947924.0,4134573.0,4060570.0,9218558.0,2159038.0,7046225.0,4796241.0,,6880367.0,4970914.0,4971716.0,4940553.0,,,,,,37332737.0,0.0,13608519.0,,,17201895.0,5130012.0,22269391.0,2324526.0,5197269.0,5508342.0,5099259.0,6457772.0,3417607.0,7142475.0,4883973.0,4171222.0,5785329.0,14059620.0,8721977.0,3925418.0,14096287.0,,,,0.0,39992388.0,0.0,7496446.0,,,2678206.0,5242357.0,4909030.0,20789421.0,5584582.0,9348646.0,0.0,29225901.0,,,23128695.0,0.0,14218342.0,,25256033.0,,19268877.0,19339700.0,41207438.0,14946378.0,1435376.0,4864682.0,,,,,4158506.0,4547801.0,4635147.0,6328252.0,,2863449.0,,,,,,,,29230024.0
17.06.30,,,,,,,,,,,,,4732259.0,5600044.0,5323252.0,4577405.0,28912569.0,7569007.0,5161019.0,1495572.0,1585554.0,4701354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4846077.0,4864633.0,5156376.0,8045264.0,4845231.0,1529566.0,29512692.0,14875824.0,6311534.0,,,24549840.0,14475456.0,4474055.0,18656796.0,9604240.0,2000754.0,6462335.0,19118317.0,5372369.0,4019027.0,4738902.0,,,,,,,,,,,,,,,,,,4783723.0,7051536.0,4880717.0,4269568.0,4784970.0,16348420.0,4173919.0,4667499.0,6120780.0,5154350.0,9294618.0,4171126.0,4286199.0,4504893.0,4695537.0,4821377.0,6350258.0,4659957.0,4895482.0,4616243.0,6369530.0,4053793.0,4288046.0,4352840.0,8954404.0,2358020.0,6606657.0,4872822.0,,6872127.0,4666125.0,4961379.0,4950575.0,,,,,,37359172.0,79368567.0,13410100.0,,,16993399.0,5462993.0,19330562.0,2513785.0,5286704.0,5577649.0,5361543.0,6705434.0,3552945.0,7162681.0,4783352.0,4628328.0,5780516.0,14922073.0,8546946.0,3762730.0,13701255.0,,,,0.0,39407487.0,0.0,8303607.0,,,3019741.0,5280568.0,5277555.0,21518248.0,5884817.0,9105940.0,0.0,31967731.0,,,19581202.0,0.0,14102556.0,,25643600.0,,19208820.0,18988688.0,42448988.0,14345773.0,1566039.0,4521119.0,,,,,4479604.0,4856042.0,4780791.0,6517293.0,,2941100.0,,,,,,,,28437317.0
17.07.01,,,,,,,,,,,,,5076325.0,5517648.0,5738747.0,4729947.0,29322023.0,7622744.0,5499655.0,1604627.0,1673616.0,4864824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813801.0,4994683.0,5276068.0,8560122.0,5071953.0,1633352.0,31290097.0,15164640.0,6591014.0,,,24953935.0,14529142.0,5083361.0,19381056.0,9477777.0,2047735.0,6567052.0,18211561.0,5898113.0,4314029.0,4880941.0,,,,,,,,,,,,,,,,,,5004724.0,7431606.0,5147240.0,4429094.0,5066448.0,17441950.0,4464784.0,4844766.0,6074973.0,5344730.0,10221391.0,4407556.0,4493171.0,4643524.0,4952548.0,4898091.0,6482629.0,4935037.0,4862717.0,4531854.0,6212041.0,3844522.0,4554503.0,4686323.0,9532225.0,2508929.0,6404514.0,5241827.0,,7082212.0,5108141.0,5154414.0,5136462.0,,,,,,39127171.0,0.0,13606336.0,,,17773352.0,5656207.0,20079123.0,2621560.0,5362054.0,5847647.0,5610765.0,6473883.0,3650472.0,7823556.0,5201651.0,4753877.0,5752021.0,16001705.0,8667131.0,3928957.0,14278808.0,,,,0.0,39859133.0,0.0,8124369.0,,,3444061.0,5417265.0,5144034.0,19742530.0,5970770.0,9185509.0,0.0,32102496.0,,,18991953.0,0.0,14242487.0,,20651530.0,,19368550.0,18688869.0,42384689.0,14113109.0,1672848.0,4686435.0,,,,,4735663.0,4961804.0,4846206.0,6667596.0,,3138244.0,,,,,,,,27080480.0
17.07.02,,,,,,,,,,,,,5068805.0,5663253.0,5706012.0,4848879.0,29978178.0,7765309.0,5473697.0,1656636.0,1667166.0,5238971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4913367.0,4853927.0,5216497.0,9181280.0,5054155.0,1648012.0,32443183.0,15298685.0,6630215.0,,,25301484.0,14795114.0,5074721.0,19914030.0,9251906.0,2110778.0,6413201.0,19366164.0,6059677.0,4381298.0,4971132.0,,,,,,,,,,,,,,,,,,5368942.0,7603196.0,5297510.0,4558772.0,5175919.0,18520876.0,4594913.0,5343045.0,6287418.0,5259059.0,10570852.0,4559453.0,4903688.0,4780713.0,4903974.0,5164789.0,6516037.0,4938233.0,4790028.0,5032966.0,6144192.0,3800043.0,4851517.0,4759068.0,9218300.0,2582331.0,6424518.0,5357594.0,,7537022.0,4936926.0,5055246.0,5372327.0,,,,,,38539297.0,0.0,13302877.0,,,18248281.0,5560229.0,19776975.0,2708316.0,5385954.0,5706070.0,5674236.0,6645834.0,3933262.0,7932429.0,5385892.0,4734504.0,5689514.0,16806574.0,8765636.0,4070324.0,13710369.0,,,,0.0,41034921.0,0.0,8535118.0,,,3566049.0,5365901.0,5283993.0,20904019.0,5985376.0,8726562.0,0.0,30180512.0,,,19900029.0,90635331.0,14091885.0,,24361785.0,22034999.0,19020481.0,18502874.0,42152379.0,14409652.0,1697246.0,4887289.0,,,,,4754270.0,5099239.0,5110687.0,6797151.0,,3182643.0,,,21000000.0,,,,,27000607.0
17.07.03,,,,,,,,,,,,,5368113.0,5961248.0,5422088.0,5087082.0,31070458.0,8000781.0,5794825.0,1706430.0,1817097.0,5573476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5341367.0,5344717.0,5443198.0,10143346.0,5490142.0,1785492.0,35733709.0,15839030.0,7087418.0,,,26033557.0,14872663.0,4975179.0,22487459.0,9730536.0,2204744.0,6532806.0,18921756.0,6428548.0,4665508.0,5417243.0,,,,,,,,,,,,,,,,,,5616955.0,7735339.0,5479054.0,4849857.0,5554127.0,20738132.0,4997479.0,5203687.0,6305717.0,5210624.0,11597452.0,4771720.0,5281031.0,5471508.0,5162280.0,5598485.0,6858978.0,5134945.0,5808968.0,5475720.0,6802620.0,3827512.0,5295954.0,5165473.0,8774768.0,2635649.0,6441675.0,5332409.0,,8294842.0,5277427.0,5265962.0,5657217.0,,,,,,38389004.0,0.0,13221988.0,,,19139754.0,6000425.0,20821061.0,2883524.0,5801274.0,6066731.0,5960548.0,6682898.0,4113257.0,8235667.0,5786726.0,5974725.0,5977037.0,18849517.0,8792256.0,4029896.0,13991996.0,,,18865305.0,0.0,42175712.0,0.0,8009713.0,,,4062649.0,5645698.0,5594866.0,21617533.0,6181077.0,9216074.0,0.0,29485948.0,,,24261835.0,91353593.0,14316289.0,,24112109.0,19509942.0,19586590.0,18920533.0,42001612.0,13978020.0,1796893.0,5095206.0,,,,,5262577.0,5237769.0,5179864.0,7007168.0,,3539207.0,,,18838358.0,,,,,28638204.0
17.07.04,,,,,,,,,,,,,5433834.0,6222275.0,5907205.0,5517472.0,30228977.0,8681966.0,6482902.0,1800755.0,1837540.0,5724883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5459589.0,5842403.0,5719405.0,10544487.0,5671811.0,1874275.0,36077369.0,15766840.0,7307155.0,,,26530890.0,15250300.0,5388189.0,23808966.0,10023745.0,2326950.0,6888755.0,20676629.0,6589665.0,4872304.0,5637012.0,,,,,,,,,,,,,,,,,,5871323.0,7838610.0,5793823.0,5036387.0,5688037.0,21137446.0,4873971.0,5416282.0,6522098.0,5586043.0,11828536.0,4986796.0,5736445.0,5659452.0,5347459.0,5609233.0,6726128.0,5401686.0,6086074.0,5684654.0,6697848.0,4496247.0,5387611.0,5134135.0,8656602.0,2855467.0,7000188.0,5684382.0,,8163547.0,5575656.0,5506703.0,5783420.0,,,,,,37017767.0,0.0,13070585.0,,,19014954.0,6051080.0,20906887.0,2985198.0,6100298.0,6090833.0,6135107.0,6790406.0,4050250.0,8523910.0,6158769.0,6374344.0,6256306.0,19673879.0,9033481.0,3990210.0,14190886.0,,,20282526.0,0.0,39661516.0,0.0,8609100.0,,,4229783.0,6067765.0,5835187.0,20993957.0,6476498.0,8991276.0,0.0,29624631.0,,,21367498.0,108929973.0,14312922.0,,18250517.0,20757424.0,19608690.0,17697282.0,41032063.0,13976511.0,1856762.0,5540050.0,,,,,5365424.0,5567434.0,5779750.0,6992951.0,,3787121.0,,,19889854.0,,,,,29077845.0
17.07.05,,,,,,,,,,,,,5663154.0,6000856.0,5986198.0,5615558.0,30085320.0,8658819.0,6855320.0,1915611.0,1941072.0,5803557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670017.0,6094707.0,6056761.0,11186333.0,5885697.0,1998623.0,37341928.0,16173402.0,7347296.0,,,26191379.0,15386540.0,6040538.0,24419262.0,10076266.0,2482507.0,6988767.0,21027346.0,6646978.0,5130610.0,5711153.0,,,,,,,,,,,,,,,,,,6224322.0,8410898.0,5851327.0,5284105.0,5949400.0,22684223.0,5108848.0,5909680.0,6807830.0,5854920.0,11948112.0,5214459.0,5738566.0,5653520.0,5678833.0,5725575.0,7512955.0,6245657.0,6030196.0,5774018.0,6784456.0,4263302.0,5454383.0,5627859.0,8815298.0,2977105.0,6946098.0,6001506.0,,8289489.0,5931130.0,5772741.0,6289632.0,,,,,,37475738.0,0.0,13144978.0,,,18721770.0,6161187.0,19930432.0,3203052.0,6295294.0,6710782.0,6346883.0,7064239.0,4078684.0,8808645.0,6182217.0,6694542.0,6440711.0,20651603.0,9174941.0,3818224.0,14174669.0,,,20842986.0,0.0,41098176.0,0.0,8429520.0,,,4445072.0,6136717.0,6003428.0,20926439.0,6476757.0,8800324.0,0.0,31292365.0,,,21221607.0,0.0,14264850.0,,15983585.0,21204702.0,19746634.0,18608975.0,41948050.0,14114881.0,1942931.0,5898255.0,,,,,5526887.0,5886860.0,6123920.0,7256739.0,,3900955.0,,,20854813.0,,,,,29947526.0
