x,防具-皮甲腰带-浴血奋战腰带,防具-皮甲腰带-死亡阴影腰带,防具-皮甲腰带-黑暗幽灵皮腰带,防具-皮甲腰带-鲜红血纹皮甲腰带,防具-皮甲腰带-佧修派的隐遁者,防具-皮甲腰带-圣物:荣耀的地狱公爵的狼皮腰带,防具-皮甲腰带-卡勒特的战魂腰带,防具-板甲鞋-无言之罪恶,防具-板甲鞋-黑暗幽灵矽钢长靴,防具-板甲鞋-鲜红血纹板甲战靴,防具-板甲鞋-圣物:荣耀的地狱公爵的铂金战靴,防具-板甲鞋-牛头械王的超能战靴,防具-板甲鞋-浊影之息 - 狂疾之靴,防具-板甲鞋-兰帕德钛金战靴,防具-板甲鞋-九域玄天战靴,防具-轻甲腰带-风起云涌腰带,防具-轻甲腰带-炙炎 : 山竹,防具-轻甲腰带-守护战士之苦难,防具-轻甲腰带-黑暗幽灵紫杉腰带,防具-轻甲腰带-鲜红血纹轻甲腰带,防具-轻甲腰带-警卫队长的死亡腰带,防具-轻甲腰带-极拳腰带,防具-轻甲腰带-圣物:荣耀的地狱公爵的陶瓷腰带,防具-轻甲腰带-雷电耀世腰带,防具-重甲头肩-千链锁灵肩甲,防具-重甲头肩-魔龙之心,防具-重甲头肩-贝利亚尔 : 毁灭之种,防具-重甲头肩-黑暗幽灵断刃肩甲,防具-重甲头肩-鲜红血纹重甲护肩,防具-重甲头肩-圣物:荣耀的地狱公爵的链金护肩,防具-重甲头肩-卡勒特的破阵肩甲,防具-重甲头肩-异世魂铃肩甲,防具-重甲鞋-千链锁灵战靴,防具-重甲鞋-自然之核,防具-重甲鞋-巴尔 : 堕落之魂,防具-重甲鞋-崩溃世界的忧伤,防具-重甲鞋-鲜红血纹重甲战靴,防具-重甲鞋-防御风暴短靴,防具-重甲鞋-凯恩的猛袭长靴,防具-重甲鞋-圣物:荣耀的地狱公爵的链金战靴,防具-重甲鞋-机械战靴,防具-布甲下装-魅惑律动伦巴,防具-布甲下装-大祭司的星祈长裙,防具-布甲下装-驱散黑暗短裤,防具-皮甲鞋-赤地千里战靴,防具-皮甲鞋-死亡阴影长靴,防具-皮甲鞋-次元漫步者长靴,防具-皮甲鞋-黑暗幽灵兽皮长靴,防具-皮甲鞋-鲜红血纹皮甲战靴,防具-皮甲鞋-使徒行者短靴,防具-皮甲鞋-卡勒特的神射手军靴,防具-皮甲鞋-卡勒特的军权战靴,防具-皮甲鞋-圣物:荣耀的地狱公爵的狼皮战靴,防具-板甲头肩-命运的抉择,防具-板甲头肩-奔流不息之伽蓝,防具-板甲头肩-猛烈燃烧之炎,防具-板甲头肩-矛盾的抉择,防具-板甲头肩-黑暗幽灵矽钢肩甲,防具-板甲头肩-鲜红血纹板甲护肩,防具-板甲头肩-圣物:荣耀的地狱公爵的铂金肩甲,防具-板甲头肩-突击队长的机械护肩,防具-板甲头肩-落日熔金肩甲,防具-板甲头肩-巨龙全金属肩甲,防具-重甲腰带-千链锁灵腰带,防具-重甲腰带-碎钢之牙,防具-重甲腰带-亚巴顿 : 绝望地狱,防具-重甲腰带-无我之轮回,防具-重甲腰带-黑暗幽灵断刃腰带,防具-重甲腰带-鲜红血纹重甲腰带,防具-重甲腰带-熔岩虫的异形腰带,防具-重甲腰带-火山岩腰带,防具-重甲腰带-圣物:荣耀的地狱公爵的链金腰带,防具-皮甲上衣-冲锋陷阵胸甲,防具-皮甲上衣-首席执行官裁决夹克,防具-皮甲上衣-死亡阴影夹克,防具-板甲下装-交织烈日之风,防具-板甲下装-守护的抉择,防具-板甲下装-奔流不息之银河,防具-板甲下装-蚕食新绿之息,防具-板甲下装-黑暗幽灵矽钢胫甲,防具-板甲下装-鲜红血纹板甲护腿,防具-板甲下装-超合金铁腕护腿,防具-板甲下装-煞血天劫腿甲,防具-板甲下装-临界玄铁腿甲,防具-板甲下装-圣物:荣耀的地狱公爵的铂金护腿,防具-布甲下装-黑暗幽灵蚕丝护腿,防具-布甲下装-鲜红血纹布甲护腿,防具-布甲下装-怒火攻心护腿,防具-布甲下装-圣物:荣耀的地狱公爵的丝绸长裤,防具-布甲下装-热血枪魂长裤,防具-布甲下装-恶童的南瓜裤,防具-布甲下装-黑雾悬影长裤,防具-板甲腰带-宁静苍翠之水,防具-板甲腰带-正义的抉择,防具-板甲腰带-奔流不息之狂风,防具-板甲腰带-黑暗幽灵矽钢腰带,防具-板甲腰带-鲜红血纹板甲腰带,防具-板甲腰带-库尔图洛的合金腰带,防具-轻甲下装-雷霆万钧护腿,防具-轻甲下装-炙炎 : 荔枝,防具-轻甲下装-灵魂的呐喊,防具-轻甲下装-无形之气韵,防具-轻甲下装-黑暗幽灵紫杉护腿,防具-轻甲下装-光剑洛克的绑腿,防具-轻甲下装-牛头统帅的兽王骨甲,防具-轻甲下装-圣物:荣耀的地狱公爵的陶瓷护腿,防具-轻甲下装-亚辛的月光甲板,防具-皮甲上衣-引路者的黄昏披风,防具-皮甲上衣-无念之仪服,防具-皮甲上衣-黑暗幽灵兽皮胸甲,防具-皮甲上衣-鲜红血纹皮甲胸铠,防具-皮甲上衣-白月沉息长袍,防具-皮甲上衣-贝拉的巡查队制服,防具-皮甲上衣-圣物:荣耀的地狱公爵的狼皮胸甲,防具-皮甲上衣-梦幻列车长的斗篷,防具-板甲腰带-圣物:荣耀的地狱公爵的铂金腰带,防具-板甲腰带-九域玄天腰带,防具-重甲下装-千链锁灵护腿,防具-重甲下装-邪恶之角,防具-重甲下装-亚蒙 : 谎言之力,防具-重甲下装-疯狂之如影随形,防具-重甲下装-黑暗幽灵断刃护腿,防具-重甲下装-鲜红血纹重甲护腿,防具-重甲下装-巨龙金鳞护腿,防具-重甲下装-超级赛亚人变身铠甲,防具-重甲下装-圣物:荣耀的地狱公爵的链金护腿,防具-布甲鞋-激烈欢动踢踏,防具-布甲鞋-大祭司的星祈凉鞋,防具-布甲鞋-堕入地狱之脚,防具-布甲鞋-黑暗幽灵蚕丝长靴,防具-布甲鞋-鲜红血纹布甲战靴,防具-布甲鞋-盟约长靴,防具-布甲鞋-圣物:荣耀的地狱公爵的丝绸战靴,防具-布甲鞋-八足神骏,防具-重甲下装-突击队长的机械腿甲,防具-重甲下装-巨斧克洛的钛银腿甲,防具-重甲上衣-千链锁灵战甲,防具-重甲上衣-妖精之姿,防具-重甲上衣-撒旦 : 沸腾之怒,防具-重甲上衣-泣血之恨,防具-重甲上衣-黑暗幽灵断刃胸甲,防具-重甲上衣-鲜红血纹重甲胸铠,防具-重甲上衣-突击队长的机械护甲,防具-重甲上衣-巨斧克洛的钛银胸甲,防具-重甲上衣-稳如磐石之甲,防具-重甲上衣-圣物:荣耀的地狱公爵的链金胸甲,防具-重甲上衣-血红胸甲,防具-皮甲下装-破釜沉舟护腿,防具-皮甲下装-首席执行官裁决短裤,防具-皮甲下装-死亡阴影短裤,防具-皮甲下装-时空漩涡护腿,防具-皮甲下装-黑暗幽灵兽皮护腿,防具-皮甲下装-鲜红血纹皮甲护腿,防具-皮甲下装-哈布的熔岩长裤,防具-重甲上衣-牛头械王的能量战甲,防具-皮甲下装-圣物:荣耀的地狱公爵的狼皮护腿,防具-皮甲下装-巨型蝙蝠的厄运长裤,防具-皮甲下装-白月沉息护腿,防具-皮甲下装-山崩地怒腿甲,防具-轻甲鞋-遮天蔽日长靴,防具-轻甲鞋-炙炎 : 木瓜,防具-轻甲鞋-寂静寒夜之忍耐,防具-轻甲鞋-悲喜交加,防具-轻甲鞋-鲜红血纹轻甲战靴,防具-轻甲鞋-阿努比斯陶瓷长靴,防具-轻甲鞋-墨影朱莲战靴,防具-轻甲鞋-戮蛊的绝地战靴,防具-布甲头肩-性感洒脱探戈,防具-布甲头肩-大祭司的星祈披肩,防具-布甲头肩-黑暗幽灵蚕丝护肩,防具-布甲头肩-鲜红血纹布甲护肩,防具-布甲头肩-幽灵诡影护肩,防具-布甲头肩-紫花流明护肩,防具-布甲头肩-浴血兵锋护肩,防具-布甲头肩-圣物:荣耀的地狱公爵的丝绸肩甲,防具-布甲腰带-热情舞动桑巴,防具-布甲腰带-大祭司的星祈腰带,防具-布甲腰带-黑暗幽灵蚕丝腰带,防具-布甲腰带-鲜红血纹布甲腰带,防具-布甲腰带-圣物:荣耀的地狱公爵的丝绸腰带,防具-布甲腰带-牛头械王的超能腰甲,防具-布甲腰带-晦暗的忧伤腰带,防具-布甲腰带-命运女神的腰带,防具-布甲上衣-优雅旋律华尔兹,防具-布甲上衣-大祭司的星祈礼袍,防具-布甲上衣-堕落深渊黑魔法衬衫,防具-布甲上衣-黑暗幽灵蚕丝胸甲,防具-布甲上衣-伊甸之森上衣,防具-布甲上衣-哥特萝莉长裙,防具-布甲上衣-圣物:荣耀的地狱公爵的丝绸战袍,防具-布甲上衣-首领萨斯的阴影长袍,防具-板甲上衣-宽恕坚韧之地,防具-板甲上衣-人性的抉择,防具-板甲上衣-奔流不息之岁月,防具-板甲上衣-鲜红血纹板甲胸铠,防具-板甲上衣-黑暗幽灵矽钢铠甲,防具-板甲上衣-警卫队长的战斗胸甲,防具-板甲上衣-圣物:荣耀的地狱公爵的铂金胸甲,防具-板甲上衣-临界玄铁上衣,防具-轻甲上衣-气吞山河战甲,防具-轻甲上衣-炙炎 : 火龙果,防具-轻甲上衣-燃烧烈焰之勇气,防具-轻甲上衣-地狱边缘,防具-轻甲上衣-黑暗幽灵紫杉胸甲,防具-轻甲上衣-鲜红血纹轻甲胸铠,防具-轻甲上衣-噬魂碎灵胸甲,防具-轻甲上衣-死神血影,防具-轻甲上衣-圣物:荣耀的地狱公爵的陶瓷胸甲,防具-轻甲头肩-排山倒海护肩,防具-轻甲头肩-炙炎 : 榴莲,防具-轻甲头肩-艰难求生之斗志,防具-轻甲头肩-完美掌控,防具-轻甲头肩-黑暗幽灵紫杉护肩,防具-轻甲头肩-鲜红血纹轻甲护肩,防具-轻甲头肩-圣物:荣耀的地狱公爵的陶瓷护肩,防具-轻甲头肩-墨影朱莲护肩,防具-轻甲头肩-黑色噩梦肩甲,防具-皮甲头肩-枪林弹雨护肩,防具-皮甲头肩-首席执行官裁决肩甲,防具-皮甲头肩-死亡阴影护肩,防具-皮甲头肩-黑暗幽灵兽皮护肩,防具-皮甲头肩-鲜红血纹皮甲护肩,防具-皮甲头肩-刺金肩甲,防具-皮甲头肩-黑色透视护肩,防具-皮甲头肩-圣物:荣耀的地狱公爵的狼皮护肩,防具-皮甲腰带-首席执行官裁决腰带,防具-皮甲腰带-魔眼之异能腰带,防具-重甲头肩-魔力增幅装置,防具-重甲鞋-黑暗幽灵断刃长靴,防具-皮甲鞋-首席执行官裁决长靴,防具-皮甲鞋-超强化鞋子,防具-重甲腰带-突击队长的机械护腰,防具-轻甲下装-肆虐狂风之意志,防具-轻甲下装-鲜红血纹轻甲护腿,防具-皮甲上衣-米斯特尔的杰作,防具-布甲鞋-暴戾搜捕团的教义之靴,防具-轻甲鞋-黑暗幽灵紫杉长靴,防具-轻甲鞋-圣物:荣耀的地狱公爵的陶瓷战靴,防具-布甲头肩-无欲之花,防具-布甲上衣-鲜红血纹布甲上装,防具-板甲上衣-奔流不息之山川,防具-板甲上衣-机械之心战甲,防具-轻甲上衣-光剑洛克的胸甲,防具-轻甲头肩-幽冥列车长的亡灵护肩,防具-布甲下装-魔法师[???]的护腿,防具-布甲鞋-魔法师[???]的长靴,防具-布甲头肩-魔法师[???]的披风,防具-布甲腰带-魔法师[???]的腰带,防具-布甲上衣-魔法师[???]的长袍,防具-布甲上衣-轮回·黑暗幽灵蚕丝胸甲,防具-板甲上衣-轮回·黑暗幽灵矽钢铠甲,防具-轻甲上衣-轮回·鲜红血纹轻甲胸铠
18.05.07,,,,,2510161.0,,2424704.0,,,,,2448845.0,2472905.0,2437740.0,3826386.0,,,,,,2645694.0,2390986.0,,2404102.0,,,,,,,2493401.0,2393480.0,,,,,,2393778.0,2466629.0,,2620345.0,,,,,,,,,2411781.0,2460260.0,2460280.0,,,,,,,,,2551871.0,2427986.0,20151844.0,,,,,,,2396763.0,2420343.0,,,,,,,,,,,2457674.0,2336266.0,2400089.0,,,,2496399.0,,2512992.0,5305512.0,2466329.0,,,,,,3906011.0,,,,,,2393136.0,2437565.0,,5040688.0,,,,,2618780.0,2603636.0,,2660740.0,,2408048.0,,,,,,,2416593.0,2511098.0,,,,,,,2862850.0,,2513046.0,69735859.0,2426443.0,,,,,,,2825061.0,2569538.0,2615266.0,,3318820.0,,,,,,,2706833.0,3056792.0,,3071875.0,2932553.0,2516567.0,,,,,,2414426.0,2394310.0,2401093.0,,,,,2668799.0,2813508.0,2597448.0,,,,,,,2471297.0,2467961.0,2432523.0,,,,,3110356.0,3164573.0,,3169889.0,,,,,,2611710.0,,2568366.0,,,,,,,2673539.0,2629876.0,,,,,,,,,2431630.0,2492150.0,,,,,,2449811.0,2568101.0,,,2406738.0,7296445.0,,,2422661.0,2635813.0,,,2930437.0,2526249.0,,,,,,2592357.0,2573482.0,2537507.0,,,,,,,,
18.05.08,,,,,2439429.0,,2417263.0,,,,,2439855.0,2456133.0,2402602.0,3873937.0,,,,,,2647597.0,2384687.0,,2389126.0,,,,,,,2440522.0,2394888.0,,,,,,2392255.0,2462781.0,,2479292.0,,,,,,,,,2416344.0,2446455.0,2454088.0,,,,,,,,,2569570.0,2430627.0,19944297.0,,,,,,,2395483.0,2398481.0,,,,,,,,,,,2420897.0,2335274.0,2394759.0,,,,2518416.0,,2508267.0,5021375.0,2468226.0,,,,,,3759216.0,,,,,,2395187.0,2427456.0,,4906073.0,,,,,2617221.0,2622290.0,,2665690.0,,2402146.0,,,,,,,2394042.0,2533586.0,,,,,,,2689697.0,,2512762.0,69828026.0,2426953.0,,,,,,,2802065.0,2561223.0,2605041.0,,3125418.0,,,,,,,2571634.0,3148896.0,,3129186.0,2951227.0,2501782.0,,,,,,2401177.0,2393718.0,2399102.0,,,,,2644488.0,2687298.0,2595833.0,,,,,,,2467677.0,2441259.0,2433830.0,,,,,3142443.0,3095000.0,,3173129.0,,,,,,2620017.0,,2571310.0,,,,,,,2699942.0,2598213.0,,,,,,,,,2429909.0,2433302.0,,,,,,2442159.0,2482963.0,,,2401880.0,6988010.0,,,2390825.0,2622650.0,,,2765785.0,2537796.0,,,,,,2579147.0,2573202.0,2564713.0,,,,,,,,
18.05.09,,,,,2451291.0,,2419201.0,,,,,2495806.0,2483861.0,2413235.0,3938387.0,,,,,,2658329.0,2402989.0,,2398744.0,,,,,,,2452575.0,2407691.0,,,,,,2402412.0,2445860.0,,2462853.0,,,,,,,,,2415328.0,2498676.0,2454390.0,,,,,,,,,2592978.0,2449338.0,21396622.0,,,,,,,2400556.0,2408308.0,,,,,,,,,,,2441056.0,2342382.0,2403811.0,,,,2531983.0,,2518856.0,4963129.0,2477373.0,,,,,,3675247.0,,,,,,2401679.0,2468345.0,,4826950.0,,,,,2624038.0,2658296.0,,2669611.0,,2408673.0,,,,,,,2398451.0,2524135.0,,,,,,,2662417.0,,2530739.0,69853834.0,2433122.0,,,,,,,2833720.0,2572326.0,2604982.0,,3065088.0,,,,,,,2563597.0,3169004.0,,3590598.0,2984641.0,2517056.0,,,,,,2395512.0,2409565.0,2405369.0,,,,,2640602.0,2689945.0,2590106.0,,,,,,,2458840.0,2442306.0,2441667.0,,,,,3103591.0,3093970.0,,3158322.0,,,,,,2648098.0,,2578366.0,,,,,,,2697062.0,2601210.0,,,,,,,,,2443120.0,2437697.0,,,,,,2456942.0,2484662.0,,,2411844.0,6880262.0,,,2397056.0,2661114.0,,,2754805.0,2551493.0,,,,,,2576929.0,2573880.0,2610084.0,,,,,,,,
18.05.10,,,,,2463140.0,,2510691.0,,,,,2519284.0,2544684.0,2431118.0,3966716.0,,,,,,2727601.0,2462575.0,,2398351.0,,,,,,,2519856.0,2461164.0,,,,,,2464842.0,2504288.0,,2473100.0,,,,,,,,,2460041.0,2528954.0,2488399.0,,,,,,,,,2633405.0,2520119.0,19537035.0,,,,,,,2465129.0,2422568.0,,,,,,,,,,,2446976.0,2394554.0,2478991.0,,,,2618680.0,,2567790.0,4975335.0,2525547.0,,,,,,3669914.0,,,,,,2483295.0,2472743.0,,4794887.0,,,,,2726553.0,2739250.0,,2763255.0,,2485770.0,,,,,,,2413131.0,2639569.0,,,,,,,2666782.0,,2631158.0,69747021.0,2521802.0,,,,,,,2845183.0,2643625.0,2681956.0,,3061286.0,,,,,,,2576488.0,3276417.0,,3390450.0,3085729.0,2579544.0,,,,,,2409069.0,2460993.0,2473677.0,,,,,2704615.0,2687877.0,2609766.0,,,,,,,2530054.0,2457596.0,2496401.0,,,,,3103224.0,3093693.0,,3158947.0,,,,,,2777024.0,,2637888.0,,,,,,,2764776.0,2634565.0,,,,,,,,,2520907.0,2473807.0,,,,,,2536384.0,2509372.0,,,2463987.0,6873690.0,,,2415872.0,2679308.0,,,2787083.0,2591817.0,,,,,,2614064.0,2661066.0,2654008.0,,,,,,,,
18.05.11,,,,,2530902.0,,2523950.0,,,,,2522421.0,2573961.0,2498245.0,3933187.0,,,,,,2704126.0,2482818.0,,2471763.0,,,,,,,2521071.0,2480902.0,,,,,,2479344.0,2512895.0,,2523263.0,,,,,,,,,2463208.0,2545175.0,2519442.0,,,,,,,,,2705999.0,2528719.0,19590180.0,,,,,,,2479055.0,2478851.0,,,,,,,,,,,2506676.0,2421366.0,2485635.0,,,,2601137.0,,2636756.0,5124711.0,2540167.0,,,,,,3715418.0,,,,,,2502693.0,2542360.0,,4836582.0,,,,,2728757.0,2743099.0,,2771963.0,,2499016.0,,,,,,,2501717.0,2690168.0,,,,,,,2732127.0,,2648620.0,69453247.0,2531035.0,,,,,,,2892259.0,2651361.0,2692623.0,,3091230.0,,,,,,,2635311.0,3313138.0,,3349032.0,3089780.0,2599236.0,,,,,,2478228.0,2490331.0,2494574.0,,,,,2696859.0,2751836.0,2612711.0,,,,,,,2545554.0,2517772.0,2501477.0,,,,,3103672.0,3139704.0,,3192570.0,,,,,,2803814.0,,2644235.0,,,,,,,2803511.0,2704012.0,,,,,,,,,2535032.0,2559552.0,,,,,,2541647.0,2567707.0,,,2468859.0,6906222.0,,,2508229.0,2736816.0,,,2879951.0,2617164.0,,,,,,2724381.0,2683313.0,2740369.0,,,,,,,,
18.05.12,,,,,2621115.0,,2539204.0,,,,,2547675.0,2563607.0,2568177.0,3912355.0,,,,,,2687040.0,2472450.0,,2556978.0,,,,,,,2537794.0,2459652.0,,,,,,2462598.0,2533544.0,,2623555.0,,,,,,,,,2468928.0,2541662.0,2523263.0,,,,,,,,,2650013.0,2504287.0,19690178.0,,,,,,,2482675.0,2540414.0,,,,,,,,,,,2554636.0,2409302.0,2478143.0,,,,2605668.0,,2600524.0,5366054.0,2527721.0,,,,,,3876655.0,,,,,,2491212.0,2521639.0,,4931404.0,,,,,2704426.0,2715576.0,,2758951.0,,2472291.0,,,,,,,2565371.0,2662861.0,,,,,,,2835209.0,,2616548.0,69411826.0,2491547.0,,,,,,,2886415.0,2644703.0,2674742.0,,3153992.0,,,,,,,2727216.0,3243159.0,,3227569.0,2971536.0,2620394.0,,,,,,2571966.0,2480638.0,2491591.0,,,,,2675948.0,2853851.0,2612596.0,,,,,,,2539490.0,2605305.0,2509052.0,,,,,3106858.0,3282540.0,,3260903.0,,,,,,2822552.0,,2640060.0,,,,,,,2800616.0,2797984.0,,,,,,,,,2507554.0,2666039.0,,,,,,2528337.0,2684253.0,,,2459431.0,7004198.0,,,2564839.0,2701419.0,,,3030381.0,2624581.0,,,,,,2805207.0,2655989.0,2703032.0,,,,,,,,
18.05.13,,,,,2628384.0,,2464602.0,,,,,2510824.0,2530888.0,2527380.0,3861268.0,,,,,,2686890.0,2443480.0,,2521423.0,,,,,,,2474452.0,2438597.0,,,,,,2447604.0,2494408.0,,2635203.0,,,,,,,,,2455435.0,2502507.0,2506144.0,,,,,,,,,2580483.0,2463065.0,20028110.0,,,,,,,2445069.0,2531936.0,,,,,,,,,,,2541204.0,2340811.0,2456357.0,,,,2552973.0,,2561831.0,5553694.0,2514050.0,,,,,,3894692.0,,,,,,2450933.0,2465771.0,,4976355.0,,,,,2649688.0,2652267.0,,2689018.0,,2448511.0,,,,,,,2534973.0,2599110.0,,,,,,,2886388.0,,2572314.0,68961735.0,2473635.0,,,,,,,2842073.0,2615607.0,2647680.0,,3234704.0,,,,,,,2755108.0,3090799.0,,3081961.0,2896307.0,2582957.0,,,,,,2539466.0,2441980.0,2447371.0,,,,,2663385.0,2873554.0,2593389.0,,,,,,,2541098.0,2589113.0,2488565.0,,,,,3112687.0,3308236.0,,3224797.0,,,,,,2741396.0,,2617686.0,,,,,,,2739706.0,2748126.0,,,,,,,,,2485063.0,2665900.0,,,,,,2484225.0,2681392.0,,,2441216.0,7111170.0,,,2548476.0,2660519.0,,,3145855.0,2590699.0,,,,,,2759057.0,2622635.0,2685504.0,,,,,,,,
18.05.14,,,,,2495907.0,,2485767.0,,,,,2518733.0,2517133.0,2444051.0,3851862.0,,,,,,2675073.0,2440245.0,,2435973.0,,,,,,,2476674.0,2436127.0,,,,,,2437261.0,2465220.0,,2540486.0,,,,,,,,,2448131.0,2536828.0,2493255.0,,,,,,,,,2543905.0,2459250.0,19973055.0,,,,,,,2441783.0,2441365.0,,,,,,,,,,,2468407.0,2389242.0,2446597.0,,,,2572962.0,,2557601.0,5490940.0,2506214.0,,,,,,3853197.0,,,,,,2442766.0,2490566.0,,4867785.0,,,,,2639993.0,2668493.0,,2652592.0,,2437567.0,,,,,,,2441334.0,2570636.0,,,,,,,2782168.0,,2555270.0,68210855.0,2466366.0,,,,,,,2826066.0,2600684.0,2638707.0,,3164688.0,,,,,,,2662822.0,3048820.0,,2922555.0,2870266.0,2534267.0,,,,,,2437072.0,2432862.0,2458666.0,,,,,2647955.0,2771021.0,2589729.0,,,,,,,2503314.0,2485837.0,2475929.0,,,,,3084086.0,3139498.0,,3198734.0,,,,,,2657047.0,,2606956.0,,,,,,,2688433.0,2632339.0,,,,,,,,,2479356.0,2531257.0,,,,,,2472832.0,2526748.0,,,2427905.0,6993658.0,,,2450906.0,2629754.0,,,3059789.0,2619297.0,,,,,,2633204.0,2603625.0,2723437.0,,,,,,,,
18.05.15,,,,,2425895.0,,2441154.0,,,,,2473508.0,2509814.0,2399060.0,3838691.0,,,,,,2652640.0,2426526.0,,2392474.0,,,,,,,2435430.0,2435508.0,,,,,,2433727.0,2469045.0,,2427332.0,,,,,,,,,2441606.0,2460239.0,2458900.0,,,,,,,,,2544122.0,2465600.0,19522815.0,,,,,,,2420558.0,2394812.0,,,,,,,,,,,2399801.0,2336836.0,2436929.0,,,,2530493.0,,2548967.0,5231926.0,2504900.0,,,,,,3630669.0,,,,,,2438620.0,2479886.0,,4676202.0,,,,,2631216.0,2638852.0,,2647561.0,,2443870.0,,,,,,,2410749.0,2532426.0,,,,,,,2641714.0,,2553665.0,67569451.0,2457743.0,,,,,,,2817129.0,2594315.0,2626066.0,,2981871.0,,,,,,,2549334.0,3014641.0,,2817726.0,2877564.0,2527372.0,,,,,,2396316.0,2431719.0,2432382.0,,,,,2660198.0,2665969.0,2590042.0,,,,,,,2493010.0,2447939.0,2469162.0,,,,,3071547.0,3056001.0,,3149329.0,,,,,,2655509.0,,2597680.0,,,,,,,2662016.0,2587832.0,,,,,,,,,2459699.0,2429551.0,,,,,,2468212.0,2464675.0,,,2426838.0,6663930.0,,,2408085.0,2593321.0,,,2783911.0,2566398.0,,,,,,2582401.0,2593755.0,2675335.0,,,,,,,,
18.05.16,,,,,2413738.0,,2440201.0,,,,,2468432.0,2512721.0,2396655.0,3822731.0,,,,,,2635714.0,2431260.0,,2385380.0,,,,,,,2431163.0,2427096.0,,,,,,2430841.0,2451140.0,,2411245.0,,,,,,,,,2446002.0,2449146.0,2475563.0,,,,,,,,,2524793.0,2452428.0,19173445.0,,,,,,,2427137.0,2391913.0,,,,,,,,,,,2400862.0,2334061.0,2434913.0,,,,2517375.0,,2542916.0,5177127.0,2507510.0,,,,,,3532019.0,,,,,,2436727.0,2448286.0,,4580755.0,,,,,2636260.0,2641163.0,,2655774.0,,2436743.0,,,,,,,2405413.0,2557776.0,,,,,,,2617462.0,,2577178.0,67521577.0,2453429.0,,,,,,,2810368.0,2594857.0,2627972.0,,2930991.0,,,,,,,2509712.0,3023251.0,,2815976.0,2934307.0,2527727.0,,,,,,2390704.0,2425860.0,2434260.0,,,,,2636908.0,2648758.0,2595877.0,,,,,,,2493663.0,2438463.0,2465346.0,,,,,3077630.0,3039187.0,,3130602.0,,,,,,2650175.0,,2588949.0,,,,,,,2634322.0,2587839.0,,,,,,,,,2462926.0,2421954.0,,,,,,2464982.0,2463669.0,,,2427631.0,6531017.0,,,2402192.0,2588592.0,,,2727114.0,2566407.0,,,,,,2590394.0,2590781.0,2673842.0,,,,,,,,
18.05.17,,,,,2415725.0,,2471082.0,,,,,2473029.0,2489126.0,2405128.0,3809964.0,,,,,,2652874.0,2429944.0,,2397402.0,,,,,,,2446255.0,2441395.0,,,,,,2435165.0,2482278.0,,2437348.0,,,,,,,,,2447261.0,2454854.0,2495481.0,,,,,,,,,2525882.0,2462383.0,18978891.0,,,,,,,2431251.0,2398714.0,,,,,,,,,,,2405356.0,2346762.0,2440018.0,,,,2565665.0,,2570646.0,5190970.0,2508771.0,,,,,,3499871.0,,,,,,2439880.0,2491060.0,,4544770.0,,,,,2639341.0,2669546.0,,2662963.0,,2443098.0,,,,,,,2421102.0,2592074.0,,,,,,,2622902.0,,2676755.0,67917856.0,2483792.0,,,,,,,2821193.0,2600249.0,2644363.0,,2941042.0,,,,,,,2516962.0,3075942.0,,2891004.0,2949374.0,2527874.0,,,,,,2407743.0,2428269.0,2429144.0,,,,,2652544.0,2654666.0,2598415.0,,,,,,,2505200.0,2455827.0,2466789.0,,,,,3085929.0,3060243.0,,3124208.0,,,,,,2663824.0,,2595415.0,,,,,,,2616287.0,2601826.0,,,,,,,,,2475387.0,2453031.0,,,,,,2481630.0,2469053.0,,,2433088.0,6502421.0,,,2407437.0,2639513.0,,,2735746.0,2618249.0,,,,,,2600519.0,2607488.0,2730354.0,,,,,,,,
18.05.18,,,,,2441351.0,,2478489.0,,,,,2464342.0,2515475.0,2419530.0,3771534.0,,,,,,2663292.0,2431384.0,,2421237.0,,,,,,,2465014.0,2438995.0,,,,,,2436328.0,2463678.0,,2451108.0,,,,,,,,,2447550.0,2463610.0,2499615.0,,,,,,,,,2559555.0,2482912.0,18930510.0,,,,,,,2432016.0,2418068.0,,,,,,,,,,,2418964.0,2347187.0,2438311.0,,,,2589698.0,,2576499.0,5249152.0,2518667.0,,,,,,3510040.0,,,,,,2446338.0,2483839.0,,4588797.0,,,,,2650744.0,2674823.0,,2685045.0,,2447419.0,,,,,,,2431703.0,2676036.0,,,,,,,2680456.0,,2644131.0,69060556.0,2482829.0,,,,,,,2893641.0,2621313.0,2726911.0,,2968193.0,,,,,,,2533399.0,3097826.0,,2903719.0,3100669.0,2565762.0,,,,,,2428049.0,2429804.0,2444585.0,,,,,2655195.0,2699733.0,2598844.0,,,,,,,2511586.0,2486102.0,2479450.0,,,,,3089885.0,3079791.0,,3118056.0,,,,,,2670002.0,,2597106.0,,,,,,,2675287.0,2619762.0,,,,,,,,,2482334.0,2486108.0,,,,,,2482300.0,2510949.0,,,2431080.0,6566999.0,,,2432995.0,2756560.0,,,2761516.0,2624659.0,,,,,,2627662.0,2615771.0,2735366.0,,,,,,,,
