x,副职业-副职材料-GT-9600 卡片,副职业-副职材料-人鱼之王图雷 卡片,副职业-副职材料-传道士奥赛弗 卡片,副职业-副职材料-修嘉璐 卡片,副职业-副职材料-光剑克洛 卡片,副职业-副职材料-兔女郎伊伦丝 卡片,副职业-副职材料-全金属机甲 卡片,副职业-副职材料-全金属机甲斗神 卡片,副职业-副职材料-公义之奈克斯 卡片,副职业-副职材料-公爵尤里斯 卡片,副职业-副职材料-兽王乌塔拉 卡片,副职业-副职材料-净化之施内德 卡片,副职业-副职材料-刀疤鼠 卡片,副职业-副职材料-包容之昙娜 卡片,副职业-副职材料-北极风纳斯拉 卡片,副职业-副职材料-占星师罗赛洛 卡片,副职业-副职材料-卢克西 卡片,副职业-副职材料-变异的杰玛尔 卡片,副职业-副职材料-叹息之兰帕德 卡片,副职业-副职材料-吞噬之厄伽勒 卡片,副职业-副职材料-吞噬魔 卡片,副职业-副职材料-吟游诗人艾丽丝 卡片,副职业-副职材料-命运之诺伦 卡片,副职业-副职材料-噩梦之内尔贝 卡片,副职业-副职材料-噩梦之源 卡片,副职业-副职材料-囚徒之麦克罗里 卡片,副职业-副职材料-圣者米歇尔 卡片,副职业-副职材料-地狱三头犬 卡片,副职业-副职材料-堕落的阿索尔 卡片,副职业-副职材料-大型玛努斯 卡片,副职业-副职材料-契约者奈里 卡片,副职业-副职材料-奴隶商梅希 卡片,副职业-副职材料-妖女娜姆 卡片,副职业-副职材料-宇宙恶魔：罗什 (纯白) 卡片,副职业-副职材料-宇宙恶魔：罗什 (黑暗) 卡片,副职业-副职材料-安徒恩的心脏 卡片,副职业-副职材料-小狗坨坨 卡片,副职业-副职材料-小美人鱼空空伊 卡片,副职业-副职材料-尼尔巴斯·格拉西亚 卡片,副职业-副职材料-巡视者梅尔塔 卡片,副职业-副职材料-巨型烈焰傀儡的卡片,副职业-副职材料-巨锤小丑 卡片,副职业-副职材料-希特拉克 卡片,副职业-副职材料-常春魔藤 卡片,副职业-副职材料-平手的多米尼 卡片,副职业-副职材料-幼年赫斯 卡片,副职业-副职材料-强韧的冒险家灵魂,副职业-副职材料-德拉尔 卡片,副职业-副职材料-怨恨之摩根 卡片,副职业-副职材料-恐怖之阿斯特罗斯 卡片,副职业-副职材料-悲痛的布冯 卡片,副职业-副职材料-慈悲之维塔 卡片,副职业-副职材料-憎恶之贝伊尔 卡片,副职业-副职材料-拉索迪亚 卡片,副职业-副职材料-无头骑士 卡片,副职业-副职材料-无形之希洛克 卡片,副职业-副职材料-无念之希洛克-莱斯特 卡片,副职业-副职材料-无我之希洛克-拉维茜 卡片,副职业-副职材料-无言之希洛克 - 吉里 卡片,副职业-副职材料-普纳托尔·铎尔丘 卡片,副职业-副职材料-暗之偶像阿努比斯 卡片,副职业-副职材料-暴走德瑞斯 卡片,副职业-副职材料-机动队长苏雷德 卡片,副职业-副职材料-机械吉赛尔 卡片,副职业-副职材料-机械顽童咕噜 卡片,副职业-副职材料-杰森·格里克 卡片,副职业-副职材料-格拉古尔 卡片,副职业-副职材料-格莱德·艾科斯 卡片,副职业-副职材料-梅迪亚 卡片,副职业-副职材料-梦幻列车长拉宾特 卡片,副职业-副职材料-歼灭之内尔贝 卡片,副职业-副职材料-治疗师索纳尔 卡片,副职业-副职材料-泽忒斯 卡片,副职业-副职材料-派普·乔 卡片,副职业-副职材料-海鲨王加顿 卡片,副职业-副职材料-淘气的贝奇 卡片,副职业-副职材料-混沌之奥兹玛 卡片,副职业-副职材料-湮灭之弗雷伊内斯 卡片,副职业-副职材料-漫游者麦吉 卡片,副职业-副职材料-灵幻师 卡片,副职业-副职材料-炎猫妖 卡片,副职业-副职材料-炽炎之艾格尼丝 卡片,副职业-副职材料-熔岩虫 卡片,副职业-副职材料-熔弹萨缪尔 卡片,副职业-副职材料-爆炎剑守护者 卡片,副职业-副职材料-爆龙王巴卡尔 卡片,副职业-副职材料-牛头统帅 卡片,副职业-副职材料-犬人哈多 卡片,副职业-副职材料-犬使摩震 卡片,副职业-副职材料-狂乱的伪装者 卡片,副职业-副职材料-狂热者迪欧尔贝 卡片,副职业-副职材料-狄瑞吉的幻影 卡片,副职业-副职材料-狗头人班希亚 卡片,副职业-副职材料-猎杀草 卡片,副职业-副职材料-生命之息,副职业-副职材料-疯狂殉道者 亚丁·巴德 卡片,副职业-副职材料-疯蚁杜兰特 卡片,副职业-副职材料-皎玉之哈尔巴特 卡片,副职业-副职材料-磁力恶魔：普拉 卡片,副职业-副职材料-磁力恶魔：马格内特 卡片,副职业-副职材料-空间支配者伽乌尼斯 卡片,副职业-副职材料-第七之米斯特尔 卡片,副职业-副职材料-第三英雄 铁血剑士巴赫 卡片,副职业-副职材料-粉碎之阿托尔 卡片,副职业-副职材料-红色小丑 卡片,副职业-副职材料-纯血者德瓦斯特 卡片,副职业-副职材料-老千考里斯 卡片,副职业-副职材料-花郎道 卡片,副职业-副职材料-范哲利斯 卡片,副职业-副职材料-莫格尼斯 卡片,副职业-副职材料-蓝影马萨乔 卡片,副职业-副职材料-蓝色魔女 卡片,副职业-副职材料-虫王戮蛊 卡片,副职业-副职材料-蜘蛛公主安吉丽娜 卡片,副职业-副职材料-血剑比拉多 卡片,副职业-副职材料-被囚禁的开普洛斯 卡片,副职业-副职材料-西克特·帕菲斯 卡片,副职业-副职材料-诺丝克尔 卡片,副职业-副职材料-贝里斯克 卡片,副职业-副职材料-超合金恶魔：艾罗伊 卡片,副职业-副职材料-超越之诺尔妮 卡片,副职业-副职材料-迷雾中的暗杀者 卡片,副职业-副职材料-邪龙斯皮兹 卡片,副职业-副职材料-邪龙斯皮兹头部 卡片,副职业-副职材料-野兽师鲁乌格 卡片,副职业-副职材料-量产型贝奇 卡片,副职业-副职材料-钢铁巨兽 卡片,副职业-副职材料-钢铁意志 卡片,副职业-副职材料-铁腕公主卡巴莉 卡片,副职业-副职材料-锈剑朱力昂 卡片,副职业-副职材料-锤王波罗丁 卡片,副职业-副职材料-长脚罗特斯  卡片,副职业-副职材料-闪灵萨吉 卡片,副职业-副职材料-阴影之舞耶姆 卡片,副职业-副职材料-阿伽门农之大天使 卡片,副职业-副职材料-阿加雷斯 卡片,副职业-副职材料-阿尔高斯 卡片,副职业-副职材料-雪人燃烧炉 卡片,副职业-副职材料-雷鸣之帕米斯 卡片,副职业-副职材料-飞行侠杰利可 卡片,副职业-副职材料-饥饿的杰克 卡片,副职业-副职材料-驯兽者伽罗华 卡片,副职业-副职材料-高强化阿尔高斯 卡片,副职业-副职材料-魂:倔强的哈尼克 卡片,副职业-副职材料-魂:暴戾搜捕团祭司诺比斯 卡片,副职业-副职材料-魂:牛头械王 卡片,副职业-副职材料-魂:盗墓王 卡片,副职业-副职材料-魂:虫王戮蛊 卡片,副职业-副职材料-魂:锤王波罗丁 卡片,副职业-副职材料-魂:风之涡苏 卡片,副职业-副职材料-魔刹石伊弗 卡片,副职业-副职材料-魔剑贝亚罗 卡片,副职业-副职材料-魔剑阿波菲斯 卡片,副职业-副职材料-魔力溶解剂,副职业-副职材料-魔法巨龙石像的卡片,副职业-副职材料-魔笛使者皮特 卡片,副职业-副职材料-魔雷者麦瑟·莫纳亨 卡片,副职业-副职材料-黄金粉末,副职业-副职材料-黑暗召唤者塔利亚 卡片,副职业-副职材料-黑烟之克雷斯 卡片,副职业-副职材料-龙之心,副职业-控偶师-平凡的灵魂精髓,副职业-控偶师-强韧的灵魂精髓,副职业-控偶师-成熟的冒险家灵魂,副职业-控偶师-成熟的灵魂精髓,副职业-控偶师-淬炼的灵魂精髓,副职业-炼金术师-智慧史诗追踪药剂,副职业-炼金术师-瞬间移动药剂,副职业-炼金术师-神圣祝福药水,副职业-炼金术师-神灵的庇佑,副职业-炼金术师-魔力结晶,副职业-附魔师-光之圣女宝珠,副职业-附魔师-光之英雄宝珠,副职业-附魔师-力量次元宝珠,副职业-附魔师-卡恩之魄 宝珠,副职业-附魔师-卡西利亚斯之魄 宝珠,副职业-附魔师-地龙之魂宝珠,副职业-附魔师-大地之英雄宝珠,副职业-附魔师-奥兹玛之魄 宝珠,副职业-附魔师-守护次元宝珠,副职业-附魔师-寒冰之英雄宝珠,副职业-附魔师-巴卡尔之魄 宝珠,副职业-附魔师-希洛克之魄 宝珠,副职业-附魔师-幻龙之魂宝珠,副职业-附魔师-无色魔力的产物,副职业-附魔师-普雷·伊希斯之魄 宝珠,副职业-附魔师-智力次元宝珠,副职业-附魔师-暗之圣女宝珠,副职业-附魔师-暗之英雄宝珠,副职业-附魔师-暴风之英雄宝珠,副职业-附魔师-格陵布拉德 宝珠（20.03魔盒）,副职业-附魔师-烈火之英雄宝珠,副职业-附魔师-狼族英雄宝珠,副职业-附魔师-白色魔力的产物,副职业-附魔师-白龙之魂宝珠,副职业-附魔师-米歇尔之魄 宝珠,副职业-附魔师-红色次元宝珠,副职业-附魔师-红色魔力的产物,副职业-附魔师-艾肯 宝珠（20.03魔盒）,副职业-附魔师-苍穹贵族号绿玉宝珠,副职业-附魔师-苍龙之魂宝珠,副职业-附魔师-蓝色次元宝珠,副职业-附魔师-蓝色魔力的产物,副职业-附魔师-赫尔德之魄 宝珠,副职业-附魔师-金龙之魂宝珠,副职业-附魔师-钢铁之英雄宝珠,副职业-附魔师-银龙之魂宝珠,副职业-附魔师-阿古朗达 宝珠（20.03魔盒）,副职业-附魔师-青龙之墨玉宝珠,副职业-附魔师-青龙之碧玉宝珠,副职业-附魔师-青龙之血玉宝珠,副职业-附魔师-青龙之魂宝珠,副职业-附魔师-黄龙之白玉宝珠,副职业-附魔师-黄龙之碧玉宝珠,副职业-附魔师-黄龙之血玉宝珠,副职业-附魔师-黑色魔力的产物
17.09.02,5605.0,40.0,2186.0,1939.0,227.0,2189225.0,380827.0,78553549.0,1830900.0,389159.0,6410875.0,1756116.0,1751164.0,70229306.0,10452249.0,409343.0,9148666.0,558311.0,911274.0,388644.0,,,,,,,,,,,,1783907.0,,4551843.0,657.0,,51316487.0,,4603824.0,1881131.0,1441703.0,130.0,16078662.0,,,1770297.0,898457.0,411050.0,1806445.0,12291108.0,,,185.0,1797269.0,1892020.0,5631060.0,,407496.0,,376566.0,,411946.0,,,9749504.0,11975877.0,11352622.0,10729422.0,9969999.0,12171813.0,9332296.0,1919067.0,24738176.0,,,1771350.0,622444.0,390279.0,1294511.0,1978958.0,1765590.0,1750900.0,409108.0,,,429191.0,856571.0,,52362812.0,77415907.0,1770960.0,,3503065.0,15181290.0,2217780.0,382227.0,61.0,,1771034.0,,422.0,,1758645.0,38057231.0,382354.0,,395668.0,,,,,,,2133.0,2190.0,639.0,1496.0,2004.0,,,,,,,,,,,,,,,814.0,,,,2642591.0,44473933.0,3906006.0,377962.0,34732668.0,665542.0,382977.0,,392730.0,2741178.0,399964.0,1784703.0,5352303.0,1872521.0,1842854.0,,3578867.0,3922916.0,1746584.0,388175.0,1783249.0,75194766.0,31266037.0,600443.0,,,2033371.0,567989.0,392170.0,,,,,,,,2085595.0,566678.0,1644565.0,,1676244.0,567084.0,1402075.0,,,,5161263.0,,381260.0,4514181.0,761302.0,18888220.0,,380274.0,391950.0,,48923835.0,3263887.0,,,495290.0,426836.0,71641067.0,,4255254.0,12185764.0,17172038.0,1758534.0,4026419.0,393394.0,1764676.0,383903.0,419167.0,398361.0,,,404701.0,393368.0,387453.0,
17.09.03,5577.0,40.0,2163.0,1883.0,223.0,2201289.0,379780.0,78563765.0,1809248.0,388902.0,6430965.0,1743010.0,1734340.0,71367790.0,10354400.0,404498.0,9267854.0,554620.0,907991.0,385134.0,,,,,,,,,,,,1780772.0,,4545817.0,639.0,,52519894.0,,4577242.0,1847853.0,0.0,128.0,16330641.0,,,1747563.0,899624.0,411256.0,1816620.0,12253534.0,,,183.0,1780591.0,1877654.0,5425967.0,,404769.0,,373720.0,,401909.0,,,9490976.0,11895745.0,11360394.0,10439989.0,9727956.0,11984002.0,9215636.0,1891038.0,25016615.0,,,1753466.0,621967.0,393175.0,1291341.0,1968303.0,1791639.0,1753687.0,405653.0,,,436562.0,852598.0,,52414630.0,77021805.0,1761457.0,,3444896.0,15426359.0,2232516.0,378615.0,60.0,,1758633.0,,422.0,,1745220.0,37798417.0,389269.0,,396167.0,,,,,,,2142.0,2182.0,572.0,1533.0,2006.0,,,,,,,,,,,,,,,809.0,,,,2628911.0,43518170.0,3843045.0,373275.0,34795204.0,660811.0,385366.0,,396684.0,2747794.0,405226.0,1761275.0,5417794.0,1859441.0,1798216.0,,3497490.0,3938298.0,1755194.0,389086.0,1742786.0,73038486.0,31536492.0,602930.0,,,2006805.0,567500.0,393652.0,,,,,,,,1940563.0,554977.0,1722286.0,,1728319.0,568506.0,1401660.0,,,,5244061.0,,378978.0,4559277.0,765824.0,18587394.0,,385894.0,386265.0,,49420320.0,3296760.0,,,486630.0,429371.0,71501172.0,,4193636.0,12120919.0,16971160.0,1757555.0,4006134.0,390084.0,1764910.0,381749.0,421315.0,406321.0,,,405017.0,391416.0,385497.0,
17.09.04,5548.0,40.0,2073.0,1907.0,224.0,2214389.0,377296.0,78728193.0,1763979.0,394142.0,6422365.0,1731469.0,1730562.0,72185297.0,10128846.0,396708.0,9420303.0,542829.0,908222.0,385722.0,,,,,,,,,,,,1804816.0,,4539852.0,625.0,,52309822.0,,4590219.0,1824092.0,1228445.0,130.0,16488147.0,,,1743993.0,883021.0,409074.0,1812597.0,12292048.0,,,182.0,1774115.0,1851103.0,5379163.0,,407617.0,,372233.0,,394280.0,,,9523220.0,11920055.0,11402880.0,10416827.0,9608649.0,12022570.0,9158059.0,1862669.0,25397155.0,,,1754611.0,621398.0,393799.0,1304077.0,1943229.0,1790009.0,1753638.0,401229.0,,,434507.0,846140.0,,52557540.0,76733067.0,1752809.0,,3407623.0,15446678.0,2249879.0,379846.0,60.0,,1735941.0,,422.0,,1747982.0,37848681.0,386020.0,,390048.0,,,,,,,2127.0,2214.0,533.0,1505.0,2003.0,,,,,,,,,,,,,,,807.0,,,,2646955.0,44260243.0,3932319.0,373011.0,34875206.0,661935.0,383399.0,,394624.0,2781349.0,393357.0,1751192.0,5347637.0,1853304.0,1797631.0,,3464775.0,3976065.0,1739060.0,391661.0,1750062.0,75870135.0,31392126.0,599221.0,,,2018601.0,561221.0,392344.0,,,,,,,,1965745.0,562019.0,1980495.0,,1768201.0,569288.0,1534559.0,,,,5090561.0,,379173.0,4548789.0,756074.0,18381648.0,,381493.0,387172.0,,49270005.0,3345592.0,,,485363.0,434415.0,71657399.0,,4225726.0,12104937.0,16901502.0,1742615.0,4012145.0,391934.0,1757983.0,379331.0,422149.0,385898.0,,,395984.0,392844.0,386561.0,
17.09.05,5602.0,41.0,1988.0,1937.0,226.0,2203293.0,373087.0,78201773.0,1758749.0,386498.0,6469360.0,1722221.0,1727309.0,71691601.0,10214254.0,397692.0,9641707.0,540278.0,915543.0,384137.0,,,,,,,,,,,,1818580.0,,4495331.0,605.0,,51934463.0,,4631753.0,1851810.0,1258901.0,132.0,16469357.0,,,1737914.0,894091.0,416195.0,1776042.0,12330975.0,,,180.0,1760841.0,1824776.0,5492562.0,,403317.0,,370807.0,,392854.0,,,9451173.0,11971381.0,11209602.0,10405740.0,9573927.0,12025194.0,9136754.0,1850581.0,25100205.0,,,1732141.0,618334.0,397238.0,1291705.0,1921255.0,1796235.0,1733113.0,390404.0,,,430052.0,838889.0,,51680544.0,76569812.0,1751684.0,,3405195.0,15246004.0,2233874.0,374907.0,59.0,,1737183.0,,422.0,,1751183.0,38123599.0,376238.0,,386916.0,,,,,,,2136.0,2231.0,531.0,1515.0,2003.0,,,,,,,,,,,,,,,809.0,,,,2664986.0,43648229.0,3920393.0,370003.0,35397214.0,666069.0,382514.0,,391838.0,2730936.0,397341.0,1745095.0,5318777.0,1853827.0,1760882.0,,3453143.0,3983747.0,1732763.0,383045.0,1760129.0,75470897.0,30974394.0,575023.0,,,2033567.0,563392.0,389340.0,,,,,,,,2035910.0,561372.0,1946566.0,,1729907.0,575415.0,1409191.0,,,,5741708.0,,376673.0,4566518.0,753523.0,18240867.0,,380632.0,385589.0,,49245410.0,3344082.0,,,472514.0,442723.0,72122615.0,,4281036.0,12248637.0,16982289.0,1733188.0,4036695.0,390041.0,1747207.0,373854.0,420170.0,383112.0,,,392681.0,388734.0,383419.0,
17.09.06,5574.0,41.0,1975.0,1914.0,229.0,2191412.0,374802.0,78259359.0,1743491.0,375697.0,6465101.0,1733799.0,1734219.0,71814643.0,10264136.0,404901.0,9803277.0,534158.0,910920.0,388568.0,,,,,,,,,,,,1791943.0,,4472733.0,603.0,,52047117.0,,4606085.0,1899423.0,1238007.0,131.0,16663553.0,,,1732500.0,881872.0,422634.0,1741405.0,12295739.0,,,183.0,1762490.0,1829302.0,5530282.0,,395776.0,,370058.0,,393010.0,,,9278929.0,11941632.0,11206527.0,10296623.0,9261536.0,12040180.0,9023255.0,1810208.0,25722007.0,,,1743390.0,620406.0,389601.0,1278054.0,1903922.0,1784952.0,1739646.0,391965.0,,,430878.0,832097.0,,51514167.0,76503370.0,1746250.0,,3369220.0,15182332.0,2219233.0,370891.0,60.0,,1755655.0,,422.0,,1771559.0,38064984.0,373911.0,,390290.0,,,,,,,2146.0,2253.0,548.0,1505.0,2015.0,,,,,,,,,,,,,,,805.0,,,,2657139.0,44910255.0,3854559.0,370842.0,34956214.0,657724.0,377370.0,,391097.0,2722269.0,395423.0,1755354.0,5417995.0,1829625.0,1752545.0,,3459926.0,3951127.0,1743397.0,379110.0,1757445.0,76888061.0,31034392.0,574476.0,,,2045264.0,557544.0,385639.0,,,,,,,,2064842.0,567014.0,1964796.0,,1904748.0,570728.0,1374161.0,,,,5979151.0,,374357.0,4544893.0,754052.0,18282107.0,,373679.0,378362.0,,49085135.0,3356317.0,,,456354.0,445165.0,72477401.0,,4242025.0,12280167.0,17139796.0,1754929.0,4014189.0,390103.0,1738379.0,374231.0,423262.0,379450.0,,,390292.0,389313.0,377430.0,
17.09.07,5534.0,40.0,1921.0,1922.0,230.0,2207662.0,373253.0,77896332.0,1756950.0,379295.0,6582555.0,1737793.0,1733049.0,71141146.0,10282363.0,398716.0,9712515.0,530604.0,925628.0,383925.0,,,,,,,,,,,,1787156.0,,4461432.0,614.0,,51981108.0,,4578336.0,1885654.0,0.0,132.0,16367347.0,,,1743229.0,874089.0,417600.0,1716043.0,12200782.0,,,180.0,1768759.0,1844794.0,5578982.0,,393169.0,,370329.0,,390119.0,,,9088010.0,11999842.0,10943736.0,10109153.0,8993738.0,11920789.0,8904145.0,1824452.0,25424404.0,,,1750072.0,618227.0,386246.0,1277135.0,1886212.0,1746234.0,1749378.0,390449.0,,,427105.0,818246.0,,52177070.0,76291576.0,1745681.0,,3429099.0,15025473.0,2204472.0,376664.0,59.0,,1761279.0,,421.0,,1793995.0,38577593.0,378641.0,,380192.0,,,,,,,2102.0,2228.0,538.0,1493.0,1997.0,,,,,,,,,,,,,,,799.0,,,,2658664.0,44849070.0,3905332.0,370232.0,35398317.0,659661.0,386436.0,,388274.0,2733534.0,385568.0,1752438.0,5362580.0,1831975.0,1770611.0,,3506690.0,3957080.0,1749301.0,375127.0,1747680.0,76347755.0,30878141.0,561833.0,,,1878726.0,547474.0,388138.0,,,,,,,,2092013.0,561463.0,1898528.0,,1928037.0,564231.0,1447665.0,,,,5178895.0,,375616.0,4557096.0,752452.0,18523654.0,,376228.0,377665.0,,49181703.0,3273949.0,,,436381.0,449309.0,72498055.0,,4241062.0,12330167.0,17406895.0,1747347.0,3983337.0,388620.0,1746352.0,371850.0,406457.0,379002.0,,,391329.0,380762.0,378893.0,
17.09.08,5541.0,41.0,1910.0,1959.0,229.0,2257227.0,376436.0,77571549.0,1767139.0,390304.0,6549686.0,1747229.0,1739277.0,71451243.0,10608024.0,406766.0,9707999.0,541876.0,933669.0,386450.0,,,,,,,,,,,,1799552.0,,4467332.0,615.0,,51765510.0,,4578021.0,1837910.0,0.0,131.0,16087187.0,,,1750998.0,871279.0,420701.0,1718971.0,12442321.0,,,181.0,1774590.0,1875603.0,5536877.0,,394171.0,,374273.0,,397635.0,,,8991766.0,11999720.0,11097656.0,10149146.0,8868345.0,11870791.0,8909338.0,1849682.0,28222602.0,,,1755320.0,619257.0,394752.0,1295051.0,1906652.0,1799121.0,1771224.0,395991.0,,,432693.0,810129.0,,52512658.0,76046731.0,1757579.0,,3450728.0,14998372.0,2199417.0,386687.0,59.0,,1748643.0,,420.0,,1826202.0,38520056.0,382195.0,,386862.0,,,,,,,2102.0,2215.0,510.0,1467.0,1986.0,,,,,,,,,,,,,,,797.0,,,,2664678.0,45273809.0,3973889.0,374692.0,36295268.0,660913.0,392734.0,,390757.0,2702712.0,388710.0,1761191.0,5341474.0,1830386.0,1790559.0,,3523463.0,3982677.0,1767351.0,385194.0,1747736.0,76250510.0,31190904.0,566054.0,,,1972537.0,542131.0,387421.0,,,,,,,,2019212.0,554897.0,1900581.0,,1866330.0,552650.0,1370789.0,,,,5257670.0,,382124.0,4546761.0,757364.0,18810887.0,,386706.0,382756.0,,49190211.0,3187520.0,,,442609.0,468215.0,72244528.0,,4250862.0,12611430.0,17676922.0,1746550.0,3984476.0,387294.0,1745941.0,378549.0,408817.0,401725.0,,,399543.0,393415.0,381218.0,
17.09.09,5569.0,42.0,1881.0,1979.0,229.0,2299773.0,388117.0,77721111.0,1754907.0,401658.0,6501680.0,1735326.0,1735169.0,70711921.0,10652090.0,428360.0,9857649.0,547194.0,955507.0,395970.0,,,,,,,,,,,,1795161.0,,4488619.0,606.0,,52651898.0,,4591515.0,1826989.0,1723716.0,131.0,16137987.0,,,1752410.0,874520.0,439657.0,1728771.0,12563636.0,,,180.0,1781417.0,1905808.0,5621486.0,,408540.0,,384066.0,,405653.0,,,9018684.0,12030975.0,10938622.0,10109628.0,8778740.0,11758774.0,8928339.0,1865959.0,25472345.0,,,1754669.0,617917.0,402238.0,1316181.0,1901796.0,1797919.0,1742372.0,414120.0,,,441064.0,819918.0,,53308490.0,75877977.0,1754919.0,,3448505.0,15015444.0,2232840.0,395255.0,59.0,,1756366.0,,420.0,,1759385.0,38696099.0,387225.0,,395634.0,,,,,,,2071.0,2201.0,532.0,1418.0,1970.0,,,,,,,,,,,,,,,790.0,,,,2663657.0,44470945.0,3986949.0,384761.0,36252719.0,672371.0,395198.0,,396732.0,2696789.0,399913.0,1761541.0,5291335.0,1877105.0,1795415.0,,3482593.0,4005156.0,1784243.0,389227.0,1780304.0,75640727.0,31094961.0,567999.0,,,1945590.0,544500.0,394291.0,,,,,,,,2035937.0,555769.0,1810162.0,,1727980.0,569532.0,1230145.0,,,,4916338.0,,385941.0,4515769.0,788663.0,18972667.0,,390805.0,390038.0,,49041133.0,3106950.0,,,454851.0,443388.0,71836564.0,,4338366.0,12615443.0,17784123.0,1740971.0,3987491.0,392651.0,1746717.0,387303.0,423813.0,414385.0,,,412295.0,403385.0,388314.0,
17.09.10,5577.0,42.0,1917.0,1948.0,232.0,2309599.0,385083.0,76792918.0,1774921.0,398159.0,6638691.0,1761624.0,1731701.0,71666818.0,10745815.0,428546.0,9983558.0,560788.0,967332.0,396898.0,,,,,,,,,,,,1789898.0,,4519900.0,606.0,,52515803.0,,4627964.0,1839881.0,1596390.0,132.0,16574184.0,,,1759216.0,902964.0,439635.0,1754304.0,12596415.0,,,183.0,1812484.0,1930742.0,5709186.0,,412535.0,,380719.0,,413267.0,,,8667007.0,12073139.0,10781962.0,10099341.0,8696389.0,11767692.0,8781900.0,1877612.0,23763884.0,,,1767299.0,616787.0,415590.0,1316169.0,1910488.0,1789909.0,1760900.0,408622.0,,,444576.0,822637.0,,52972779.0,75823085.0,1761282.0,,3427577.0,15142104.0,2263414.0,406178.0,60.0,,1747121.0,,420.0,,1811951.0,38564403.0,387043.0,,393933.0,,,,,,,2049.0,2202.0,562.0,1457.0,1965.0,,,,,,,,,,,,,,,789.0,,,,2657901.0,44591765.0,3930986.0,381304.0,35536754.0,681100.0,402073.0,,402233.0,2732617.0,406897.0,1774743.0,5323638.0,1887408.0,1790089.0,,3437969.0,4069735.0,1797306.0,392576.0,1777014.0,75662588.0,31309844.0,574569.0,,,1910969.0,550776.0,395469.0,,,,,,,,1938520.0,552783.0,1648482.0,,1645287.0,581715.0,1292878.0,,,,5050252.0,,386632.0,4546009.0,795330.0,18727070.0,,394471.0,392620.0,,49696003.0,3111782.0,,,462987.0,447484.0,71536145.0,,4355415.0,12637268.0,17574855.0,1737507.0,3982615.0,399180.0,1745998.0,389363.0,431437.0,414183.0,,,413707.0,397530.0,395804.0,
17.09.11,5590.0,43.0,1923.0,2057.0,233.0,2331367.0,385411.0,76260773.0,1758822.0,397398.0,6764808.0,1758472.0,1737181.0,71416866.0,10665028.0,417084.0,9712873.0,572059.0,984781.0,391626.0,,,,,,,,,,,,1783709.0,,4528769.0,608.0,,53351330.0,,4739739.0,1841228.0,1753992.0,137.0,16346990.0,,,1772380.0,898496.0,433024.0,1793209.0,12820600.0,,,180.0,1819063.0,1864308.0,5714101.0,,409037.0,,380057.0,,404748.0,,,8534867.0,12145177.0,10771007.0,9938082.0,8675516.0,11758730.0,8783785.0,1878995.0,28465318.0,,,1789859.0,615591.0,407377.0,1317925.0,1903197.0,1761385.0,1770389.0,407126.0,,,450402.0,843895.0,,52801559.0,75872232.0,1767927.0,,3437203.0,15088920.0,2257868.0,409157.0,61.0,,1759167.0,,421.0,,1775322.0,38449248.0,391388.0,,401513.0,,,,,,,2058.0,2208.0,581.0,1431.0,1975.0,,,,,,,,,,,,,,,789.0,,,,2686063.0,44713831.0,3993847.0,381448.0,35185163.0,682520.0,407637.0,,403781.0,2793817.0,395062.0,1786614.0,5330423.0,1888945.0,1800227.0,,3412963.0,4161369.0,1755601.0,391994.0,1772756.0,75871006.0,31343225.0,579367.0,,,1892311.0,565055.0,393181.0,,,,,,,,1957373.0,565457.0,1905600.0,,1662564.0,591432.0,1185685.0,,,,5249935.0,,385579.0,4622946.0,801690.0,18479157.0,,391820.0,399492.0,,50109543.0,3179162.0,,,461607.0,457094.0,71526489.0,,4352035.0,12648973.0,17467999.0,1747495.0,4002892.0,394827.0,1750933.0,389081.0,425563.0,409818.0,,,408206.0,414343.0,395080.0,
