x,特殊装备-耳环-军神的古怪耳环,特殊装备-耳环-命运挑战者,特殊装备-耳环-圣物:荣耀的恶魔贵族耳环,特殊装备-耳环-宽容之海,特殊装备-耳环-悲剧人生的归寂,特殊装备-耳环-无尽地狱黑暗之印,特殊装备-耳环-无我灵晶,特殊装备-耳环-时之矛盾,特殊装备-耳环-次元流星坠,特殊装备-耳环-电磁能量传送者,特殊装备-耳环-窥视未来耳环,特殊装备-耳环-腐蚀之黑色十字耳环,特殊装备-耳环-铁腕之力耳坠,特殊装备-辅助装备通用-万疫之源 - 恶魔之舌,特殊装备-辅助装备通用-全元素水晶,特殊装备-辅助装备通用-公爵尤里斯的骨骸,特殊装备-辅助装备通用-军神的遗书,特殊装备-辅助装备通用-冰雪凝香石,特殊装备-辅助装备通用-卡勒特的神投者手套,特殊装备-辅助装备通用-咕噜的玩具,特殊装备-辅助装备通用-哈迪的阴影面罩,特殊装备-辅助装备通用-圣物:荣耀的恶魔贵族臂章,特殊装备-辅助装备通用-失控之怒,特殊装备-辅助装备通用-奸邪之鼠的断尾,特殊装备-辅助装备通用-尸疫之祸,特殊装备-辅助装备通用-巨灵布鲁的封印之铃,特殊装备-辅助装备通用-幽游白书:剑魂,特殊装备-辅助装备通用-幽游白书:圣魂,特殊装备-辅助装备通用-幽游白书:斗魂,特殊装备-辅助装备通用-幽游白书:月魂,特殊装备-辅助装备通用-引路者的旅行书,特殊装备-辅助装备通用-悲情者遗物,特殊装备-辅助装备通用-感染者臂章,特殊装备-辅助装备通用-战术之王的战术指挥棒,特殊装备-辅助装备通用-支配者王冠,特殊装备-辅助装备通用-暗黑术士亲笔古书,特殊装备-辅助装备通用-暴戾搜捕团的祭司面罩,特殊装备-辅助装备通用-暴戾搜捕团的预言之书,特殊装备-辅助装备通用-最佳球手之球,特殊装备-辅助装备通用-末日之刻,特殊装备-辅助装备通用-梦幻列车长的怀表,特殊装备-辅助装备通用-民兵队长的职权臂章,特殊装备-辅助装备通用-浓雾之息,特殊装备-辅助装备通用-煞影之痕,特殊装备-辅助装备通用-牛头械王的能量装置,特殊装备-辅助装备通用-牛头械王的超能心脏,特殊装备-辅助装备通用-牛头械王的超能芯片,特殊装备-辅助装备通用-牛头统帅的图腾柱,特殊装备-辅助装备通用-疯狂伊凡的火药桶,特殊装备-辅助装备通用-疯狂伊凡的灵魂面具,特殊装备-辅助装备通用-盗墓王的铁锄,特殊装备-辅助装备通用-盗墓笔记 - 寻龙诀,特殊装备-辅助装备通用-禁断契约书,特殊装备-辅助装备通用-突击队长的强袭装置,特殊装备-辅助装备通用-突击队长的战斗护盾,特殊装备-辅助装备通用-突击队长的护心仪,特殊装备-辅助装备通用-聚魔漩涡,特殊装备-辅助装备通用-能量回流控制者,特殊装备-辅助装备通用-腐蚀之黑色面具,特殊装备-辅助装备通用-过往时光的轮回,特殊装备-辅助装备通用-锤王波罗丁的权杖,特殊装备-辅助装备通用-青面修罗的面具,特殊装备-辅助装备通用-高贵之天,特殊装备-辅助装备通用-魔剑阿波菲斯的剑鞘,特殊装备-魔法石通用-一粒尘埃,特殊装备-魔法石通用-万疫之源 - 污秽之心,特殊装备-魔法石通用-使徒狄瑞吉的冥玄石,特殊装备-魔法石通用-军神的庇护宝石,特殊装备-魔法石通用-冰雪公主结晶,特殊装备-魔法石通用-哈尼克之心,特殊装备-魔法石通用-哈尼克的血凝石,特殊装备-魔法石通用-圣物:荣耀的恶魔贵族魔法石,特殊装备-魔法石通用-寂寞的呼喊,特殊装备-魔法石通用-巨灵封印之瞳,特殊装备-魔法石通用-戮蛊的记忆之眼,特殊装备-魔法石通用-扭曲的异界魔石,特殊装备-魔法石通用-日落狂沙之石,特殊装备-魔法石通用-时之漩涡,特殊装备-魔法石通用-明与暗,特殊装备-魔法石通用-智慧之地,特殊装备-魔法石通用-暗精灵的融合心脏,特殊装备-魔法石通用-暗黑术士的精髓,特殊装备-魔法石通用-暴戾搜捕团的守护之心,特殊装备-魔法石通用-江山如故,特殊装备-魔法石通用-灵魂掠夺者,特殊装备-魔法石通用-狂乱之天灾降临,特殊装备-魔法石通用-狄瑞吉的邪念之瞳,特殊装备-魔法石通用-王者耀世之威,特殊装备-魔法石通用-电光能量支配者,特殊装备-魔法石通用-疯狂伊凡的超级炸药,特殊装备-魔法石通用-瘟疫之核,特殊装备-魔法石通用-突击队长的核心晶石,特殊装备-魔法石通用-聚灵之核,特殊装备-魔法石通用-腐蚀之黑色尖角,特殊装备-魔法石通用-被困的时之沙,特殊装备-魔法石通用-被诅咒的冰魄魂石,特殊装备-魔法石通用-贪欲之瞳,特殊装备-魔法石通用-赤鬼的次元石,特殊装备-魔法石通用-阿波菲斯之眼,特殊装备-魔法石通用-驱逐伪装者之圣戮石,特殊装备-魔法石通用-骷髅凯恩的血凝石
17.07.05,,,,,,,,,,,,,41512246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6051628.0,7914667.0,9993291.0,7826033.0,6363464.0,6435696.0,5841735.0,6590444.0,6173729.0,7805673.0,9627602.0,,9799130.0,6098271.0,,13353083.0,30993456.0,6068112.0,5805752.0,6158424.0,6318302.0,6486619.0,6014634.0,6368342.0,7395038.0,6689349.0,7081736.0,6773042.0,6654487.0,6262628.0,15255829.0,6317818.0,17855858.0,7126413.0,6314074.0,26419564.0,6936653.0,7323830.0,6507632.0,,8126493.0,6330259.0,21395852.0,6263554.0,6485595.0,7198034.0,6380174.0,9804428.0,6793269.0,6391269.0,9019887.0,6633588.0,6076846.0,6677785.0,6212706.0,6400836.0,8779204.0,6265925.0
17.07.06,,,,,,,,,,,,,42040426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6285446.0,8086508.0,10584983.0,7798289.0,6541429.0,6557539.0,6047983.0,6618121.0,6239159.0,7874597.0,9935047.0,,9974179.0,6199977.0,,13666235.0,30876099.0,6401513.0,6041715.0,6369527.0,6312777.0,6618347.0,6475165.0,6637651.0,7495342.0,6883220.0,7366635.0,6796985.0,7011579.0,6593825.0,15990778.0,6442162.0,18415147.0,7101380.0,6468983.0,26508303.0,6935375.0,7737128.0,6668176.0,,8314868.0,6700780.0,21177851.0,6371886.0,6609568.0,7980552.0,6824856.0,9897769.0,7181657.0,6369988.0,9207145.0,7079219.0,6638211.0,6600582.0,6295030.0,6489730.0,8388245.0,6682710.0
17.07.07,,,,,,,,,,,,,42112277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6630819.0,8034341.0,10625185.0,7857355.0,6801071.0,6963008.0,6347818.0,6941076.0,6629058.0,8030267.0,10208236.0,,9891896.0,6720194.0,,14070533.0,30557359.0,6648626.0,6314926.0,6834186.0,6881046.0,7231982.0,6879529.0,6853738.0,7763384.0,7311040.0,7937274.0,7024092.0,7246670.0,7024501.0,15594145.0,6755533.0,18329619.0,7419975.0,6769399.0,27310376.0,6993737.0,8316015.0,7292497.0,,8096974.0,7318627.0,21003753.0,6748053.0,6980268.0,8444001.0,6649952.0,9411687.0,7289708.0,6996484.0,9123034.0,7312148.0,6733739.0,7304015.0,6728924.0,7406353.0,8848871.0,6970562.0
17.07.08,,,,,,,,,,,,,41847869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6933885.0,8307850.0,11163342.0,8151644.0,7047195.0,7126683.0,6673168.0,7550831.0,7273544.0,8292541.0,10066774.0,,9807761.0,6915433.0,,14830018.0,29794283.0,6944958.0,6405300.0,7288324.0,7027364.0,7541827.0,7174128.0,6981965.0,7841995.0,7842746.0,8314653.0,7275088.0,8184486.0,7067866.0,15808788.0,7637947.0,17682645.0,7851081.0,7052193.0,26571942.0,7055063.0,8773489.0,7807882.0,,8323816.0,7872240.0,21608284.0,7087269.0,7234751.0,7226297.0,7191343.0,9507997.0,7235497.0,7555576.0,8951954.0,7954280.0,7175067.0,7363928.0,7355734.0,7589006.0,9265762.0,7185128.0
17.07.09,,,,,,,,,,,,,42310601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6762347.0,8792011.0,11698282.0,7935459.0,7568968.0,7685709.0,6643981.0,7546976.0,7504528.0,8611037.0,10321421.0,,9893168.0,7450868.0,,14616388.0,29680784.0,7032610.0,6459331.0,7237337.0,7420286.0,7435821.0,7074721.0,7199674.0,8107579.0,7761386.0,8420403.0,7054488.0,7934306.0,7101745.0,16271267.0,7861065.0,17462624.0,7694105.0,7658870.0,26904438.0,7007432.0,8804962.0,7655999.0,,8750992.0,7983665.0,21725269.0,7112129.0,7973153.0,11511959.0,7318989.0,10523736.0,7425882.0,7693991.0,9445761.0,8118837.0,7099207.0,7436497.0,7568020.0,7617688.0,9123028.0,7405888.0
17.07.10,,,,,,,,,,,,,41068520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6885544.0,8582044.0,12300991.0,7735021.0,7473840.0,7221012.0,6714130.0,7462140.0,7466722.0,8518177.0,10098207.0,,9706714.0,6600493.0,,15553480.0,29187649.0,6967053.0,6400569.0,7049418.0,7165394.0,7505255.0,7022308.0,7521072.0,8221090.0,7249112.0,7915891.0,7054076.0,8351048.0,7067044.0,16659509.0,7538187.0,17430420.0,7734841.0,7281411.0,26882812.0,6850164.0,8349102.0,7627490.0,,8855555.0,7778318.0,20772121.0,6977965.0,7814617.0,9041049.0,7544510.0,9867313.0,7319707.0,7530317.0,8846289.0,7524546.0,7150435.0,7000071.0,7279858.0,7426789.0,9495391.0,7192236.0
17.07.11,,,,,,,,,,,,,40495012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6856259.0,8249198.0,11722901.0,8128682.0,7295967.0,7375254.0,6821812.0,7305495.0,7054993.0,8799412.0,9983904.0,,9513401.0,6999929.0,,15758965.0,29443357.0,7380478.0,6434398.0,7149862.0,7267228.0,7649444.0,7008196.0,7404444.0,8341637.0,7302334.0,8489564.0,7241565.0,8057534.0,6899614.0,15660958.0,7517023.0,17103156.0,7524387.0,8111072.0,26901621.0,6788201.0,7833698.0,7547647.0,,8881586.0,7605093.0,21656287.0,7102932.0,7450581.0,9479539.0,7313511.0,11202794.0,7466154.0,7539784.0,9483653.0,7518797.0,7192590.0,6591113.0,7272391.0,7385724.0,9795082.0,7024948.0
17.07.12,,,,,,,,,,,,,40337456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7180822.0,8181471.0,11606061.0,7900112.0,7612606.0,7699202.0,6854496.0,7289753.0,6944840.0,8624068.0,10037800.0,,9529474.0,7300248.0,,14997805.0,29103285.0,7215640.0,6564261.0,7358038.0,7022730.0,7568682.0,6906983.0,7420454.0,8438213.0,7109132.0,7991112.0,7468874.0,8090178.0,7240536.0,15304052.0,7725888.0,16777311.0,7443985.0,7536009.0,27148115.0,6806890.0,8418067.0,7837639.0,,9687900.0,7744717.0,21220249.0,7046134.0,7316657.0,10007329.0,7623648.0,11001024.0,7359440.0,7442989.0,9458846.0,7712649.0,7359554.0,6811640.0,7112939.0,7330501.0,9754518.0,7151662.0
17.07.13,,,,,,,,,,,,,40292874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7389733.0,8361020.0,11954988.0,7744735.0,7931330.0,8094714.0,6939813.0,7331730.0,7508962.0,8669566.0,10105692.0,,9601734.0,7189970.0,,15368458.0,28780615.0,7185412.0,6694344.0,7537971.0,7279348.0,7540564.0,6981341.0,7841981.0,8550233.0,7254279.0,7899767.0,7364779.0,7829495.0,7010766.0,14815631.0,7561182.0,16130442.0,7771985.0,7786851.0,27027953.0,6963976.0,8444521.0,7743993.0,,9816677.0,7470380.0,20348978.0,7201200.0,7741739.0,9001809.0,8495696.0,10490705.0,7321717.0,7591329.0,9194391.0,7660787.0,7400067.0,6901117.0,7689492.0,7369918.0,9533025.0,7111734.0
17.07.14,,,,,,,,,,,,,40191145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7596942.0,8929997.0,10661191.0,7811159.0,7636717.0,7809186.0,6992665.0,7645752.0,7855621.0,8549940.0,10144842.0,,9430033.0,7558038.0,,14841851.0,28527027.0,7615248.0,6825698.0,7870345.0,7791220.0,7707228.0,7114760.0,7709203.0,8684592.0,7323182.0,8187024.0,7504378.0,7846153.0,7267498.0,14911982.0,7868867.0,16436054.0,7636040.0,7707350.0,26984585.0,7126686.0,8415427.0,7745207.0,,9394107.0,7331654.0,19657232.0,7368365.0,7680603.0,6430373.0,7718248.0,11201567.0,7639293.0,7898488.0,8849695.0,8225851.0,7454730.0,7396625.0,7882710.0,7513694.0,9593814.0,7044248.0
17.07.15,,,,,,,,,,,,,40996164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7347357.0,8730562.0,13572910.0,7894187.0,7732591.0,7529977.0,7098058.0,7869238.0,7800834.0,8715946.0,9865080.0,,9329310.0,7619754.0,,14362908.0,28069802.0,7532931.0,6933755.0,8171972.0,7855258.0,7667596.0,7423601.0,7872545.0,8610113.0,7607310.0,8782969.0,7645536.0,8211552.0,7576414.0,15204950.0,7721705.0,16545146.0,7807943.0,7910877.0,26362316.0,7245785.0,8412801.0,7646152.0,,8984828.0,7591198.0,19412152.0,7389377.0,7994848.0,8504136.0,7935057.0,11166270.0,7459717.0,8115702.0,9335279.0,8046426.0,7340846.0,7740106.0,7593737.0,7500967.0,9254696.0,7508733.0
17.07.16,,,,,,,,,,,,,41282833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7787791.0,9343693.0,12332742.0,8251246.0,7735004.0,7786181.0,7283805.0,7584109.0,7933758.0,9399391.0,9933727.0,,9407780.0,7403634.0,,14201625.0,27798809.0,7522791.0,7008498.0,8281841.0,8019594.0,7682879.0,7285441.0,7808491.0,8800953.0,7837286.0,8355267.0,7703001.0,8172148.0,7591136.0,14661922.0,7581449.0,16971611.0,7952956.0,7800901.0,27077153.0,7141505.0,8824863.0,7870903.0,,9609269.0,7850232.0,18992577.0,7606486.0,7950994.0,9596341.0,7692936.0,11061455.0,7977149.0,7835788.0,9238937.0,7789589.0,7367436.0,7663977.0,7066390.0,8175174.0,9529363.0,7857989.0
17.07.17,,,,,,,,,,,,,41039346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8157783.0,9377290.0,12622296.0,8296695.0,7686375.0,8158686.0,7367889.0,7873422.0,8020081.0,9496698.0,10175664.0,,9507003.0,7872996.0,,14379892.0,27970367.0,7749115.0,7047672.0,8047019.0,7807913.0,7754871.0,7261684.0,8432037.0,8792752.0,8135957.0,9000361.0,7888448.0,8517940.0,7903157.0,14870615.0,7934881.0,16078596.0,7838450.0,8057784.0,26272316.0,7276049.0,8697498.0,8196477.0,,9927463.0,8059666.0,19415315.0,7664906.0,7934875.0,11167464.0,8012118.0,11646593.0,7757906.0,8010990.0,9196640.0,7760493.0,7716981.0,7741441.0,7961787.0,7936026.0,9569598.0,7454890.0
17.07.18,,,,,,,,,,,,,41065374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8191677.0,9236594.0,11610426.0,8343172.0,7549300.0,7844438.0,7164731.0,7922584.0,8258473.0,9674349.0,10998285.0,,9550683.0,7851928.0,,14268421.0,28201300.0,7705501.0,6949992.0,8021249.0,7823699.0,8200161.0,7393749.0,8207184.0,8966288.0,7844045.0,9090992.0,7818233.0,8937879.0,8170673.0,14195923.0,7899113.0,15861098.0,7774295.0,8039343.0,26585699.0,7350777.0,8972179.0,8176097.0,,10650282.0,7627109.0,19400717.0,7757390.0,8122992.0,11706672.0,7692806.0,11491860.0,7854144.0,7818338.0,10028508.0,7989747.0,7686547.0,7771920.0,7800693.0,7716788.0,9497985.0,8039102.0
17.07.19,,,,,,,,,,,,,41343024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8181294.0,9550172.0,11100876.0,8271234.0,7959454.0,7951141.0,7238676.0,7910130.0,8408220.0,9484845.0,10498825.0,,9737215.0,7817399.0,,14742071.0,28617755.0,7971890.0,7139950.0,7876690.0,7345515.0,8386749.0,7235321.0,8193631.0,9202271.0,8283769.0,8805968.0,8006873.0,8716488.0,8433892.0,14854947.0,8333908.0,15757480.0,8009930.0,8032283.0,26641333.0,7476767.0,8250229.0,8073163.0,,10532121.0,7934317.0,19312026.0,7786055.0,7848577.0,11748182.0,8297543.0,10375726.0,8012646.0,8015522.0,10455545.0,7862397.0,7603199.0,7641283.0,7430238.0,8272374.0,9362091.0,8336013.0
17.07.20,,,,,,,,,,,,,42050158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7806398.0,9482755.0,12207626.0,7966921.0,7568892.0,8218370.0,7354986.0,7747509.0,8203896.0,9332966.0,10255546.0,,9971372.0,7838679.0,,14118969.0,28740904.0,7893946.0,7275221.0,7927467.0,7476321.0,7959182.0,7504778.0,8216586.0,9584265.0,8441413.0,8897823.0,8302888.0,8836282.0,8116783.0,14961039.0,7925328.0,16231954.0,8606481.0,8091915.0,26268503.0,7708394.0,8302963.0,8188333.0,,10600426.0,8058493.0,19591569.0,7762865.0,7865882.0,11386606.0,8116772.0,10666779.0,8190469.0,8229907.0,9691974.0,8004420.0,7866683.0,7441354.0,7695699.0,7933563.0,9396079.0,8479160.0
17.07.21,,,,,,,,,,,,,40617152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8159164.0,8989098.0,11449693.0,8289426.0,7875199.0,7845145.0,7224904.0,7321075.0,7979273.0,9294868.0,10564459.0,,9338720.0,7551227.0,,14436182.0,28274740.0,7605736.0,7147734.0,7658420.0,7937556.0,7945101.0,7462373.0,8493164.0,8816837.0,7911764.0,8222257.0,7802076.0,8668909.0,8002930.0,14172081.0,7584026.0,15843138.0,7901535.0,7942098.0,26121216.0,7403751.0,8376346.0,8036873.0,,9836492.0,7703152.0,18612429.0,7642821.0,8132397.0,11234028.0,8063537.0,10666098.0,7781873.0,7614354.0,8810040.0,7828156.0,7783224.0,7551316.0,7539420.0,7702063.0,9295795.0,8087336.0
17.07.22,,,,,,,,,,,,,42324544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7442599.0,9125696.0,12882174.0,8273341.0,7835352.0,8184192.0,7232740.0,7854917.0,7736293.0,9174079.0,10129235.0,,9769265.0,7884682.0,,14395642.0,30129272.0,7710682.0,7018579.0,7551839.0,7811078.0,8018358.0,7571268.0,8227236.0,9113142.0,8056912.0,8701604.0,7962248.0,7701467.0,7754957.0,15543956.0,7920309.0,17437247.0,7922595.0,8238658.0,27141231.0,7416816.0,8368744.0,8373405.0,,9792930.0,7616510.0,20337144.0,7696388.0,8074420.0,9428653.0,7919662.0,11462514.0,8027085.0,7672958.0,8799981.0,7859797.0,7746884.0,7708990.0,7682599.0,7710993.0,9166093.0,7788411.0
17.07.23,,,,,,,,,,,,,41631044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8030441.0,9469301.0,12291300.0,8535793.0,8369408.0,8223631.0,7590100.0,7972400.0,7939916.0,9356587.0,10117841.0,,10220405.0,8019254.0,,14661661.0,29584020.0,7843546.0,7158533.0,7896154.0,8109209.0,8023543.0,7702034.0,8471222.0,8991724.0,8406296.0,8870509.0,8028710.0,8409818.0,8056168.0,15632180.0,8201285.0,16530221.0,8329232.0,8287655.0,27811434.0,7663144.0,8552709.0,8298703.0,,10326029.0,8475163.0,20921759.0,8144008.0,7999543.0,11801231.0,8265977.0,12762336.0,8036021.0,8296362.0,9549371.0,8754427.0,8110199.0,7827986.0,7853824.0,7896008.0,9778391.0,8295628.0
17.07.24,,,,,,,,,,,,,39931546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8345087.0,9566309.0,12223498.0,8732125.0,8476432.0,8418432.0,7820406.0,8155009.0,8636519.0,9439508.0,9759336.0,,10073818.0,7785218.0,,15819257.0,27644239.0,7936369.0,7446492.0,8486069.0,8640164.0,8372580.0,7869318.0,8432014.0,9623964.0,8544702.0,9114031.0,8562958.0,9783214.0,8217001.0,15659981.0,8407598.0,16500851.0,8783544.0,9106034.0,26843552.0,7675079.0,9031355.0,8675184.0,,11048019.0,8801816.0,19393118.0,8238382.0,8598082.0,10656866.0,8539464.0,10409861.0,8084339.0,8368858.0,10170419.0,8125411.0,8213702.0,8595421.0,8058190.0,8329493.0,10126908.0,8675806.0
17.07.25,,,,,,,,,,,,,38766075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8551657.0,9307820.0,11516295.0,8693853.0,8391386.0,8940993.0,7714423.0,8254108.0,8575064.0,9052455.0,10029771.0,,9522084.0,8286321.0,,14507876.0,26614279.0,8219988.0,7487910.0,8691291.0,8528673.0,8384148.0,7620313.0,8579680.0,9784892.0,8558883.0,8885265.0,8549726.0,9323091.0,8224757.0,14858795.0,8533193.0,15935996.0,9030974.0,8802789.0,26142023.0,7679485.0,9145763.0,8660967.0,,10704176.0,8024828.0,19115050.0,8066942.0,8934151.0,10682521.0,8352395.0,11481613.0,7963711.0,8649913.0,10407966.0,8422455.0,8439065.0,8527195.0,8085996.0,8514460.0,9858613.0,8540103.0
17.07.26,,,,,,,,,,,,,37753338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8614104.0,9488332.0,10788393.0,8652424.0,8165772.0,9070952.0,7838601.0,8173056.0,8573217.0,8965303.0,9892641.0,,9442357.0,8173508.0,,14766876.0,25965460.0,8324235.0,7593205.0,8376114.0,8771006.0,8196101.0,7588689.0,8516711.0,9801084.0,8343224.0,8965397.0,8587242.0,8739633.0,8326358.0,14373434.0,8625347.0,15355563.0,8703485.0,8265457.0,25598550.0,7636453.0,9433970.0,8869035.0,,10430572.0,7969151.0,18299785.0,8039481.0,9014650.0,10336428.0,8427874.0,11754719.0,7929791.0,8770533.0,10396974.0,8706100.0,8549352.0,8261372.0,8326442.0,8306304.0,9775111.0,8285442.0
17.07.27,,,,,,,,,,,,,36578289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8546774.0,9296756.0,10578981.0,8701488.0,8537937.0,8812313.0,7676530.0,8053037.0,8382259.0,9178033.0,10009626.0,,9275549.0,8154436.0,,14058394.0,24951375.0,7934142.0,7653943.0,8223381.0,8944776.0,7950939.0,7812651.0,8488603.0,9298487.0,8305548.0,9056526.0,8658602.0,8683079.0,8224513.0,14088227.0,8526776.0,14865607.0,8475075.0,8394066.0,24517873.0,7618005.0,9448596.0,8769301.0,,10835493.0,8147203.0,17388818.0,7899006.0,8849130.0,11218127.0,7999225.0,10678147.0,8074472.0,8471367.0,9760358.0,8434342.0,8181464.0,8483230.0,8394412.0,8217604.0,10181997.0,8631431.0
17.07.28,,,,,,,,,,,,,35633657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8238759.0,9159775.0,11612617.0,8260511.0,7714878.0,8855464.0,7584591.0,8028438.0,8209853.0,9865471.0,9651767.0,,9064708.0,8430450.0,,12459287.0,23926309.0,8040671.0,7398985.0,8107851.0,8726695.0,8467020.0,7907437.0,8705296.0,9125760.0,8489985.0,9286715.0,8591395.0,9261688.0,8310782.0,13664842.0,8204134.0,13950419.0,8174661.0,8357903.0,23167253.0,7464346.0,9472702.0,8644751.0,,10763318.0,8401910.0,16685958.0,8044122.0,8805054.0,11802936.0,8249091.0,10903950.0,8161208.0,8379224.0,9251535.0,8369099.0,8355770.0,8746667.0,8591821.0,8039444.0,9512094.0,8987032.0
17.07.29,,,,,,,,,,,,,34540758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7971636.0,8871047.0,11413581.0,7974624.0,7898888.0,8881022.0,7391019.0,8091598.0,8420883.0,10966816.0,9588907.0,,8964302.0,8023186.0,,12705950.0,23272525.0,7842196.0,7246660.0,7817568.0,8561431.0,8398758.0,7628564.0,8333225.0,9206968.0,8374595.0,8944481.0,8386594.0,9023341.0,8326953.0,13697386.0,8004429.0,13452290.0,8010759.0,8483512.0,22527597.0,7263128.0,9721537.0,8615655.0,,10697349.0,8008987.0,15963762.0,7979698.0,8777135.0,11850674.0,8049415.0,11287950.0,7622309.0,8339177.0,8489413.0,8348449.0,8205047.0,8517687.0,8252990.0,8122650.0,9293296.0,8604505.0
17.07.30,,,,,,,,,,,,,34546969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7630665.0,8879897.0,11277689.0,8235289.0,7664660.0,8507411.0,7296579.0,7903744.0,8142098.0,11292436.0,9242131.0,,8908630.0,7977938.0,,13169458.0,22961625.0,7897411.0,7102613.0,7940223.0,8347621.0,8221822.0,7571393.0,8220602.0,9573233.0,8219615.0,8651201.0,8477768.0,8517077.0,8003079.0,13701603.0,7923837.0,13103210.0,8028006.0,8619700.0,22177325.0,7083308.0,9313559.0,8035755.0,,10253240.0,7910736.0,15214451.0,7741362.0,8963480.0,10802015.0,7841406.0,11079732.0,7802212.0,8055065.0,9283117.0,7874033.0,7736571.0,8223375.0,7827817.0,7998846.0,9259623.0,8339153.0
17.07.31,,,,,,,,,,,,,33922087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7254954.0,8408157.0,11182296.0,7748324.0,7854644.0,8282871.0,7027165.0,7765669.0,7928345.0,11841422.0,9317770.0,,8846531.0,7507883.0,,13234315.0,22152679.0,7522012.0,6980996.0,7954845.0,8082194.0,7645557.0,7393156.0,8000701.0,9472991.0,7678644.0,8170383.0,8198739.0,8308162.0,7895250.0,13347606.0,7627442.0,13568121.0,7690765.0,8410826.0,21209547.0,7046280.0,9010900.0,8227259.0,,10516651.0,7416759.0,15305435.0,7531921.0,9360159.0,10091471.0,7642250.0,9924759.0,7638734.0,7850514.0,9318876.0,7948401.0,7430568.0,8058084.0,7376632.0,8097281.0,9848128.0,7743918.0
17.08.01,,,,,,,,,,,,,33640368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7169645.0,8854779.0,11656134.0,7485205.0,7833980.0,7979215.0,7127705.0,7552182.0,7780218.0,12279026.0,8668484.0,,8923437.0,7389266.0,,12297771.0,21839985.0,7418596.0,6826712.0,7884978.0,8372580.0,7553700.0,7508762.0,7750578.0,9350342.0,7775254.0,8126878.0,7888641.0,8092096.0,7565014.0,12831708.0,7419934.0,13538739.0,7636979.0,7526325.0,21030686.0,7021126.0,8632574.0,8319492.0,,10465727.0,7401272.0,14765219.0,7445488.0,8537030.0,10798852.0,7903016.0,9913027.0,7437857.0,7805831.0,9119089.0,7668733.0,7442400.0,8144574.0,7663610.0,7811283.0,9444730.0,7699075.0
17.08.02,,,,,,,,,,,,,33554090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7224477.0,8697893.0,11629557.0,7228849.0,7734532.0,7590949.0,7106448.0,7493426.0,7842417.0,12226442.0,8291086.0,,8849616.0,7211134.0,,12478617.0,21753860.0,7106699.0,6977985.0,7673798.0,7608635.0,7329326.0,7375258.0,7754819.0,9237169.0,7681003.0,7989990.0,7719695.0,7598364.0,7411513.0,12933978.0,7481779.0,13218669.0,7660227.0,7375427.0,20514083.0,7049537.0,8590341.0,8159002.0,,10301859.0,7297776.0,14645956.0,7322153.0,8445094.0,9122231.0,7937932.0,9585098.0,7314242.0,7597095.0,9659859.0,7428747.0,7373746.0,7736617.0,7551493.0,7554122.0,9175729.0,7524177.0
